분류-대-공정,분류-대-공정,분류-중-재료,분류-중-재료,분류-소-객체유형,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,,,,,,,○,,하부개폐 600x1200mm,WD814-미들창(목재) 하부개폐 600x1200mm,ALB230,,E334,
,,,,,,,,○,,하부개폐 900x1200mm,WD814-미들창(목재) 하부개폐 900x1200mm,ALB230,,E334,
,,,,,,,,○,,하부개폐 1200x1200mm,WD814-미들창(목재) 하부개폐 1200x1200mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 450x900mm,WD814-미들창(목재) 회전형-상하/좌우 450x900mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 900x900mm,WD814-미들창(목재) 회전형-상하/좌우 900x900mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 600x1200mm,WD814-미들창(목재) 회전형-상하/좌우 600x1200mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 900x1200mm,WD814-미들창(목재) 회전형-상하/좌우 900x1200mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 1200x1200mm,WD814-미들창(목재) 회전형-상하/좌우 1200x1200mm,ALB230,,E334,
,,,,815.0,플라스틱,WD815,WD815-미들창(플라스틱),○,,,WD815-미들창(플라스틱) ,ALB230,,E334,
,,,,,,,,○,,상부개폐 450x900mm,WD815-미들창(플라스틱) 상부개폐 450x900mm,ALB230,,E334,
,,,,,,,,○,,상부개폐 900x900mm,WD815-미들창(플라스틱) 상부개폐 900x900mm,ALB230,,E334,
,,,,,,,,○,,상부개폐 600x1200mm,WD815-미들창(플라스틱) 상부개폐 600x1200mm,ALB230,,E334,
,,,,,,,,○,,상부개폐 900x1200mm,WD815-미들창(플라스틱) 상부개폐 900x1200mm,ALB230,,E334,
,,,,,,,,○,,상부개폐 1200x1200mm,WD815-미들창(플라스틱) 상부개폐 1200x1200mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 450x900mm,WD815-미들창(플라스틱) 우측개폐 450x900mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 900x900mm,WD815-미들창(플라스틱) 우측개폐 900x900mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 600x1200mm,WD815-미들창(플라스틱) 우측개폐 600x1200mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 900x1200mm,WD815-미들창(플라스틱) 우측개폐 900x1200mm,ALB230,,E334,
,,,,,,,,○,,우측개폐 1200x1200mm,WD815-미들창(플라스틱) 우측개폐 1200x1200mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 450x900mm,WD815-미들창(플라스틱) 좌측개폐 450x900mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 900x900mm,WD815-미들창(플라스틱) 좌측개폐 900x900mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 600x1200mm,WD815-미들창(플라스틱) 좌측개폐 600x1200mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 900x1200mm,WD815-미들창(플라스틱) 좌측개폐 900x1200mm,ALB230,,E334,
,,,,,,,,○,,좌측개폐 1200x1200mm,WD815-미들창(플라스틱) 좌측개폐 1200x1200mm,ALB230,,E334,
,,,,,,,,○,,하부개폐 450x900mm,WD815-미들창(플라스틱) 하부개폐 450x900mm,ALB230,,E334,
,,,,,,,,○,,하부개폐 900x900mm,WD815-미들창(플라스틱) 하부개폐 900x900mm,ALB230,,E334,
,,,,,,,,○,,하부개폐 600x1200mm,WD815-미들창(플라스틱) 하부개폐 600x1200mm,ALB230,,E334,
,,,,,,,,○,,하부개폐 900x1200mm,WD815-미들창(플라스틱) 하부개폐 900x1200mm,ALB230,,E334,
,,,,,,,,○,,하부개폐 1200x1200mm,WD815-미들창(플라스틱) 하부개폐 1200x1200mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 450x900mm,WD815-미들창(플라스틱) 회전형-상하/좌우 450x900mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 900x900mm,WD815-미들창(플라스틱) 회전형-상하/좌우 900x900mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 600x1200mm,WD815-미들창(플라스틱) 회전형-상하/좌우 600x1200mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 900x1200mm,WD815-미들창(플라스틱) 회전형-상하/좌우 900x1200mm,ALB230,,E334,
,,,,,,,,○,,회전형-상하/좌우 1200x1200mm,WD815-미들창(플라스틱) 회전형-상하/좌우 1200x1200mm,ALB230,,E334,
,,,,,,,,,,,,,,E334,
,,,,812.0,스테인리스 스틸,,,,,,,,,E334,
,,,,813.0,알루미늄,,,,,,,,,E334,
,,,,814.0,목재,,,,,,,,,E334,
,,,,815.0,플라스틱,,,,,,,,,E334,
,,820.0,안젖힘창,,,,,,,,,,,E334,
,,,,821.0,"강재 (철재, 스틸)",,,,,,,,,E334,
,,,,822.0,스테인리스 스틸,,,,,,,,,E334,
,,,,823.0,알루미늄,,,,,,,,,E334,
,,,,824.0,목재,,,,,,,,,E334,
,,,,825.0,플라스틱,,,,,,,,,E334,
,,,,,,,,,,,,,,E334,
,,830.0,밑창,,,,,,,,,,,E334,
,,,,831.0,"강재 (철재, 스틸)",,,,,,,,,E334,
,,,,832.0,스테인리스 스틸,,,,,,,,,E334,
,,,,833.0,알루미늄,,,,,,,,,E334,
,,,,,,,,,,,,,,E334,
,,,,,,,,,,,,,,E334,
,,,,834.0,목재,,,,,,,,,E334,
,,,,835.0,플라스틱,,,,,,,,,E334,
,,,,,,,,,,,,,,E334,
,,840.0,2단 하부 더블 프로젝트 창,,,WD840,WD840-2단 하부 더블 프로젝트 창,○,,,WD840-2단 하부 더블 프로젝트 창 ,ALB230,,E334,
,,,,841.0,"강재 (철재, 스틸)",WD841,WD841-2단 하부 더블 프로젝트 창(철재),○,,,WD841-2단 하부 더블 프로젝트 창(철재) ,ALB230,,E334,
,,,,,스테인리스 스틸,WD842,WD842-2단 하부 더블 프로젝트 창(스테인리스 스틸),○,,,WD842-2단 하부 더블 프로젝트 창(스테인리스 스틸) ,ALB230,,E334,
,,,,,알루미늄,WD843,WD843-2단 하부 더블 프로젝트 창(알루미늄),○,,,WD843-2단 하부 더블 프로젝트 창(알루미늄) ,ALB230,,E334,
,,,,,,,,○,,1500x1600mm,WD843-2단 하부 더블 프로젝트 창(알루미늄) 1500x1600mm,ALB230,,,
,,,,,,,,○,,2000x1800mm,WD843-2단 하부 더블 프로젝트 창(알루미늄) 2000x1800mm,ALB230,,E334,
,,,,,목재,WD844,WD844-2단 하부 더블 프로젝트 창(목재),○,,,WD844-2단 하부 더블 프로젝트 창(목재) ,ALB230,,E334,
,,,,,플라스틱,WD845,WD845-2단 하부 더블 프로젝트 창(플라스틱),○,,,WD845-2단 하부 더블 프로젝트 창(플라스틱) ,ALB230,,E334,
WD900,기타,,,,,,,,,,,,,E33750,
,,910.0,유리,,,,,,,,,,,E33750,
,,,,911.0,맑은유리,WD911,WD911-맑은유리,○,,,WD911-맑은유리 ,ALG1,,E33750,
,,,,,,,,○,,(일반유리) 6mm,WD911-맑은유리 (일반유리) 6mm,ALG114010000,,E33750,
,,,,,,,,○,,(강화유리) 5mm,WD911-맑은유리 (강화유리) 5mm,ALG123000000,,E33750,
,,,,,,,,○,,(강화유리) 8mm,WD911-맑은유리 (강화유리) 8mm,ALG126000000,,E33750,
,,,,912.0,컬러유리,WD912,WD912-컬러유리,○,,,WD912-컬러유리 ,ALG2,,E33750,
,,,,,,,,○,,(일반유리) 3mm,WD912-컬러유리 (일반유리) 3mm,ALG211010000,,E33750,
,,,,,,,,○,,(일반유리) 5mm,WD912-컬러유리 (일반유리) 5mm,ALG213010000,,E33750,
,,,,,,,,○,,(일반유리) 12mm,WD912-컬러유리 (일반유리) 12mm,ALH211000000,,E33750,
,,,,,,,,○,,(일반유리) 16mm,WD912-컬러유리 (일반유리) 16mm,ALH212000000,,E33750,
,,,,913.0,강화유리,WD913,WD913-강화유리,○,,,WD913-강화유리 ,ALG12,,E33750,
,,,,,,,,○,,10mm,WD913-강화유리 10mm,ALG128001000,,E33750,
,,,,,,,,○,,12mm,WD913-강화유리 12mm,ALG128001200,,E33750,
,,,,,,,,○,,(양면) 16mm,WD913-강화유리 (양면) 16mm,ALH003200000,,E33750,
,,,,914.0,컬러강화유리,,,,,,,,,E33750,
,,,,915.0,무늬유리,W915,W915-무늬유리,,,(일반유리) 3mm,W915-무늬유리(일반유리) 3mm,ALG411010000,,E33750,
,,,,,,,,,,(일반유리) 5mm,W915-무늬유리(일반유리) 5mm,ALG413010000,,E33750,
,,,,916.0,복층유리,WD916,WD916-복층유리,○,,,WD916-복층유리,ALH00,,E33750,
,,,,,,,,○,, 12mm (3+6A+3),WD916-복층유리 12mm,ALH001001000,,E33750,
,,,,,,,,○,,16mm (5+6A+5),WD916-복층유리 16mm,ALH002000000,,E33750,
,,,,,,,,○,, 18mm (6+6A+6),WD916-복층유리 18mm,ALH003000000,,E33750,
,,,,,,,,○,,22mm (5+12A+5),WD916-복층유리 22mm,ALH005000000,,E33750,
,,,,,,,,○,, 24mm (6+12A+6),WD916-복층유리 24mm,ALH004000000,,E33750,
,,,,,,,,○,,28mm (8+12A+8),WD916-복층유리 28mm,ALH006000000,,E33750,
,,,,917.0,"SGP, TPG 시스템",,,,,,,,,E33750,
,,,,918.0,방습거울,WD918,WD918-방습거울,,,(틀포함) 5mm,WD918-방습거울 (틀포함) 5mm,ALI411000000,,E33750,
,,,,,,,,,,(앙카부착) 450x600x5mm,WD918-방습거울 (앙카부착) 450x600x5mm,ALI411110000,,E33750,
,,,,919.0,삼중유리,WD919,WD919-삼중유리,○,,,WD919-삼중유리 ,,ALHA,E33750,
,,,,,,,,○,,33mm (3+12A+3+12A+3),WD919-삼중유리 33mm,,ALHA,E33750,
,,,,,,,,○,,39mm (5+12A+5+12A+5),WD919-삼중유리 39mm,,ALHA,E33750,
,,,,,,,,○,,40mm (4+14A+4+14A+4),WD919-삼중유리 40mm,,ALHA,E33750,
,,,,,,,,○,,42mm (6+12A+5+12A+6),WD919-삼중유리 42mm,,ALHA,E33750,
,,,,,,,,○,,43mm (5+14A+5+14A+5),WD919-삼중유리 43mm,,ALHA,E33750,
,,,,,,,,○,,47mm (5+16A+5+16A+5),WD919-삼중유리 47mm,,ALHA,E33750,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,600,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
