분류-대-공정,분류-중-재료,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,,,,20(4),○,"(열공법, 솔칠1회)","SL511-아스팔트방수 바닥 (열공법, 솔칠1회)",AHA100210000,,E25,
,,,,,20(4),○,(솔칠2회),SL511-아스팔트방수 바닥 (솔칠2회),AHA100300000,,E25,
,,,,,,,,SL511-아스팔트방수(6층) 바닥,AHA120100000,,E25,
,,,,,,,,"SL511-아스팔트방수(6층, B-4) 바닥",AHA120200000,,E25,
,,,,,,,,"SL511-아스팔트방수(6층, 냉공법) 바닥",AHA120210000,,E25,
,,,,,,,,"SL511-아스팔트방수(6층, 열공법) 바닥",AHA120220000,,E25,
,,,,,,,,"SL511-아스팔트방수(6층, 냉공법, 수직부및특수한경우) 바닥",AHA120310000,,E25,
,,,,,,,,"SL511-아스팔트방수(6층, 열공법, 수직부및특수한경우) 바닥",AHA120320000,,E25,
,,,,,,,,"SL511-아스팔트방수(8층, A-1) 바닥",AHA130200000,,E25,
,,,,,,,,"SL511-아스팔트방수(8층, A-2) 바닥",AHA130300000,,E25,
,,,,,,,,"SL511-아스팔트방수(8층, A-3) 바닥",AHA130400000,,E25,
,,,,,,,,"SL511-아스팔트방수(8층, B-2) 바닥",AHA130500000,,E25,
,,,,,,,,"SL511-아스팔트방수(8층, 지붕층) 바닥",AHA130100000,,E25,
,,,,,,,,"SL511-아스팔트방수(8층, 냉공법) 바닥",AHA130110000,,E25,
,,,,,,,,"SL511-아스팔트방수(8층, 열공법) 바닥",AHA130140000,,E25,
,,,,,,,,"SL511-아스팔트방수(8층, 냉공법, 수직부및특수한경우) 바닥",AHA130120000,,E25,
,,,,,,,,"SL511-아스팔트방수(8층, 열공법, 수직부및특수한경우) 바닥",AHA130130000,,E25,
,,,,,,,,"SL511-아스팔트방수(10층, A-1) 바닥",AHA140100000,,E25,
,,,,,,,,"SL511-아스팔트방수(10층, B-1) 바닥",AHA140200000,,E25,
,,,,,,,,"SL511-아스팔트방수(10층, 냉공법) 바닥",AHA140300000,,E25,
,,,,,,,,"SL511-아스팔트방수(10층, 열공법) 바닥",AHA140600000,,E25,
,,,,,,,,"SL511-아스팔트방수(10층, 냉공법, 수직부및특수한경우) 바닥",AHA140400000,,E25,
,,,,,,,,"SL511-아스팔트방수(10층, 열공법, 수직부및특수한경우) 바닥",AHA140500000,,E25,
,,,,,20(4),○,"(고무아스팔트에멀죤, 2.5kg, m2)","SL511-아스팔트방수 바닥 (고무아스팔트에멀죤, 2.5kg, m2)",AHA100100000,,E25,
,520.0-도막 및 시트,,SL520,SL520-도막방수 바닥,3,○,,SL520-도막방수 바닥 ,AHC10,,E25,
,,521.0-도막 방수,SL521,SL521-도막방수 바닥,,○,,SL521-도막방수 바닥 ,AHC10,,E25,
,,,,,,○,(노출),SL521-도막방수 바닥 (노출),AHC100900000,,E25,
,,,,,,○,(비노출),SL521-도막방수 바닥 (비노출),AHC100910000,,E25,
,,,,,,○,(비노출) 3mm,SL521-도막방수 바닥 (비노출) 3mm,,AHC10091A,E25,
,,,,,,○,"(우레탄, 노출) 2mm","SL521-도막방수 바닥 (우레탄, 노출) 2mm",AHC110100000,,E25,
,,,,,,○,"(우레탄, 비노출) 2mm","SL521-도막방수 바닥 (우레탄, 비노출) 2mm",AHC110110000,,E25,
,,,,,,○,"(우레탄, 타르계, 비노출) 2mm","SL521-도막방수 바닥 (우레탄, 타르계, 비노출) 2mm",AHC110111000,,E25,
,,,,,,○,"(우레탄, 노출) 3mm","SL521-도막방수 바닥 (우레탄, 노출) 3mm",AHC130100000,,E25,
,,,,,,○,"(우레탄, 비노출) 3mm","SL521-도막방수 바닥 (우레탄, 비노출) 3mm",AHC130110000,,E25,
,,,,,,○,"(우레탄, 타르계, 비노출) 3mm","SL521-도막방수 바닥 (우레탄, 타르계, 비노출) 3mm",AHC130111000,,E25,
,,,,,,○,"(우레탄, 노출) 4mm","SL521-도막방수 바닥 (우레탄, 노출) 4mm",AHC140100000,,E25,
,,,,,,○,"(우레탄, 비노출) 4mm","SL521-도막방수 바닥 (우레탄, 비노출) 4mm",AHC140101000,,E25,
,,,,,,○,"(우레탄, 타르계, 비노출) 4mm","SL521-도막방수 바닥 (우레탄, 타르계, 비노출) 4mm",AHC140200000,,E25,
,,,,,,○,"(우레탄, 노출) 5mm","SL521-도막방수 바닥 (우레탄, 노출) 5mm",AHC140110000,,E25,
,,,,,,○,"(우레탄, 비노출) 5mm","SL521-도막방수 바닥 (우레탄, 비노출) 5mm",AHC140111000,,E25,
,,,,,,○,"(우레탄, 타르계, 비노출) 5mm","SL521-도막방수 바닥 (우레탄, 타르계, 비노출) 5mm",AHC140201000,,E25,
,,,,,,○,"(우레탄, 접합부위, 비노출)","SL521-도막방수 바닥 (우레탄, 접합부위, 비노출)",AHC900100000,,E25,
,,,,,,○,"(제트스프레이, 노출) 2mm","SL521-도막방수 바닥 (제트스프레이, 노출) 2mm",AHC110200000,,E25,
,,,,,,○,"(제트스프레이, 비노출) 2mm","SL521-도막방수 바닥 (제트스프레이, 비노출) 2mm",AHC110201000,,E25,
,,,,,,○,"(제트스프레이, 노출) 3mm","SL521-도막방수 바닥 (제트스프레이, 노출) 3mm",AHC130300000,,E25,
,,,,,,○,"(제트스프레이, 비노출) 3mm","SL521-도막방수 바닥 (제트스프레이, 비노출) 3mm",AHC130301000,,E25,
,,,,,,○,"(고무아스팔트, 비노출)","SL521-도막방수 바닥 (고무아스팔트, 비노출)",AHC100110000,,E25,
,,,,,,○,"(고무아스팔트, 에멜죤) 3mm","SL521-도막방수 바닥 (고무아스팔트, 에멜죤) 3mm",AHC130200000,,E25,
,,,,,,○,"(무기질탄성, 노출)","SL521-도막방수 바닥 (무기질탄성, 노출)",AHC100200000,,E25,
,,,,,,○,"(무기질탄성, 비노출)","SL521-도막방수 바닥 (무기질탄성, 비노출)",AHC100210000,,E25,
,,,,,,○,"(무기질탄성, RH-3공법, 비노출)","SL521-도막방수 바닥 (무기질탄성, RH-3공법, 비노출)",AHC100220000,,E25,
,,,,,,○,"(무기질탄성, RH-5공법, 비노출)","SL521-도막방수 바닥 (무기질탄성, RH-5공법, 비노출)",AHC100230000,,E25,
,,,,,,○,"(썬코트SS-3, 비노출)","SL521-도막방수 바닥 (썬코트SS-3, 비노출)",AHC100300000,,E25,
,,,,,,○,"(썬코트SS-5, 비노출)","SL521-도막방수 바닥 (썬코트SS-5, 비노출)",AHC100310000,,E25,
,,,,,,○,"(썬코트SS-4, 노출)","SL521-도막방수 바닥 (썬코트SS-4, 노출)",AHC100320000,,E25,
,,,,,,○,"(썬코트SS-6, 노출)","SL521-도막방수 바닥 (썬코트SS-6, 노출)",AHC100330000,,E25,
,,,,,,○,(A-코트),SL521-도막방수 바닥 (A-코트),AHC100400000,,E25,
,,,,,,○,"(오버코트SY-3, 비노출)","SL521-도막방수 바닥 (오버코트SY-3, 비노출)",AHC100500000,,E25,
,,,,,,○,"(오버코트SY-4, 노출)","SL521-도막방수 바닥 (오버코트SY-4, 노출)",AHC100501000,,E25,
,,,,,,○,"(오버코트SY-5, 비노출)","SL521-도막방수 바닥 (오버코트SY-5, 비노출)",AHC100502000,,E25,
,,,,,,○,"(오버코트SY-6, 노출)","SL521-도막방수 바닥 (오버코트SY-6, 노출)",AHC100503000,,E25,
,,,,,,○,"(오버코트SC-3, 비노출)","SL521-도막방수 바닥 (오버코트SC-3, 비노출)",AHC100504000,,E25,
,,,,,,○,"(오버코트SC-4, 비노출)","SL521-도막방수 바닥 (오버코트SC-4, 비노출)",AHC100505000,,E25,
,,,,,,○,"(썬코트SK-3, 침투성)","SL521-도막방수 바닥 (썬코트SK-3, 침투성)",AHC100600000,,E25,
,,,,,,○,"(썬코트SK-4, 침투성)","SL521-도막방수 바닥 (썬코트SK-4, 침투성)",AHC100601000,,E25,
,,,,,,○,"(CRS-LEE 코트(LEE-04), 비노출)","SL521-도막방수 바닥 (CRS-LEE 코트(LEE-04), 비노출)",AHC100700000,,E25,
,,,,,,○,"(CRS-LEE 코트(LEE-05), 비노출)","SL521-도막방수 바닥 (CRS-LEE 코트(LEE-05), 비노출)",AHC100701000,,E25,
,,,,,,○,"(CRS-LEE 코트(LEE-05), 노출)","SL521-도막방수 바닥 (CRS-LEE 코트(LEE-05), 노출)",AHC100702000,,E25,
,,,,,,○,"(그린코트 탄성, G-1, 비노출)","SL521-도막방수 바닥 (그린코트 탄성, G-1, 비노출)",AHC100800000,,E25,
,,,,,,○,"(그린코트 탄성, G-2, 노출)","SL521-도막방수 바닥 (그린코트 탄성, G-2, 노출)",AHC100801000,,E25,
,,,,,,○,"(그린코트 탄성, G-3, DRY WALL)","SL521-도막방수 바닥 (그린코트 탄성, G-3, DRY WALL)",AHC100802000,,E25,
,,,,,,○,"(일액형무기질탄성, SSAPFLEX-500)","SL521-도막방수 바닥 (일액형무기질탄성, SSAPFLEX-500)",AHC100810000,,E25,
,,,,,,○,"(기타, 노출)","SL521-도막방수 바닥 (기타, 노출)",AHC140900000,,E25,
,,,,,,○,"(기타, 비노출)","SL521-도막방수 바닥 (기타, 비노출)",AHC140910000,,E25,
,,,,,,○,"(침투성, 정화조, 수조)","SL521-도막방수 바닥 (침투성, 정화조, 수조)",AHC140911000,,E25,
,,,,,,○,(화장실코너),SL521-도막방수 바닥 (화장실코너),AHC900200000,,E25,
,,,,,,○,(유성코팅) 0.3mm,SL521-도막방수 바닥 (유성코팅) 0.3mm,AHC900400000,,E25,
,,,,,,○,(유성) 3.0mm,SL521-도막방수 바닥 (유성) 3.0mm,AHC900500000,,E25,
,,,,,,○,(수용성코팅) 0.3mm,SL521-도막방수 바닥 (수용성코팅) 0.3mm,AHC900600000,,E25,
,,,,,,○,(수용성) 3.0mm,SL521-도막방수 바닥 (수용성) 3.0mm,AHC900700000,,E25,
,,,,,,○,(타르에폭시),SL521-도막방수 바닥 (타르에폭시),,AHC9007A,E25,
,,522.0-시트 방수,SL522,SL522-시트방수 바닥,2(4),○,,SL522-시트방수 바닥 ,AHB1,,E25,
,,,,,,○,(고무아스팔트시트) 2.0mm,SL522-시트방수 바닥 (고무아스팔트시트) 2.0mm,AHB110100000,,E25,
,,,,,,○,(고무아스팔트시트) 2.5mm,SL522-시트방수 바닥 (고무아스팔트시트) 2.5mm,AHB120100000,,E25,
,,,,,,○,(고무아스팔트시트) 3.0mm,SL522-시트방수 바닥 (고무아스팔트시트) 3.0mm,AHB130100000,,E25,
,,,,,,○,(스타시트) 2.0mm ,SL522-시트방수 바닥 (스타시트) 2.0mm ,AHB110200000,,E25,
,,,,,,○,(스타시트) 2.5mm,SL522-시트방수 바닥 (스타시트) 2.5mm,AHB120200000,,E25,
,,,,,,○,(스타시트) 3.0mm,SL522-시트방수 바닥 (스타시트) 3.0mm,AHB130200000,,E25,
,,,,,,○,(네오시트) 2.0mm ,SL522-시트방수 바닥 (네오시트) 2.0mm ,AHB110300000,,E25,
,,,,,,○,(네오시트) 2.5mm,SL522-시트방수 바닥 (네오시트) 2.5mm,AHB120400000,,E25,
,,,,,,○,(네오시트) 3.0mm,SL522-시트방수 바닥 (네오시트) 3.0mm,AHB130400000,,E25,
,,,,,,○,(슈프림시트) 2.0mm ,SL522-시트방수 바닥 (슈프림시트) 2.0mm ,AHB110400000,,E25,
,,,,,,○,(슈프림시트) 2.5mm,SL522-시트방수 바닥 (슈프림시트) 2.5mm,AHB120600000,,E25,
,,,,,,○,(슈프림시트) 3.0mm,SL522-시트방수 바닥 (슈프림시트) 3.0mm,AHB130700000,,E25,
,,,,,,○,(루비시트) 2.5mm,SL522-시트방수 바닥 (루비시트) 2.5mm,AHB120500000,,E25,
,,,,,,○,(루비시트) 3.0mm,SL522-시트방수 바닥 (루비시트) 3.0mm,AHB130500000,,E25,
,,,,,,○,(ECB시트) 1.0mm,SL522-시트방수 바닥 (ECB시트) 1.0mm,AHB110500000,,E25,
,,,,,,○,(ECB시트) 1.2mm,SL522-시트방수 바닥 (ECB시트) 1.2mm,AHB110501000,,E25,
,,,,,,○,(ECB시트) 1.5mm,SL522-시트방수 바닥 (ECB시트) 1.5mm,AHB110502000,,E25,
,,,,,,○,(ECB시트) 1.8mm,SL522-시트방수 바닥 (ECB시트) 1.8mm,AHB110503000,,E25,
,,,,,,○,(ECB시트) 2.0mm,SL522-시트방수 바닥 (ECB시트) 2.0mm,AHB110504000,,E25,
,,,,,,○,"(ECB시트, 하이프라스) 2.0mm","SL522-시트방수 바닥 (ECB시트, 하이프라스) 2.0mm",AHB110505000,,E25,
,,,,,,○,(EVA시트) 1.0mm,SL522-시트방수 바닥 (EVA시트) 1.0mm,AHB110600000,,E25,
,,,,,,○,(EVA시트) 1.2mm,SL522-시트방수 바닥 (EVA시트) 1.2mm,AHB110610000,,E25,
,,,,,,○,(EVA시트) 1.5mm,SL522-시트방수 바닥 (EVA시트) 1.5mm,AHB110620000,,E25,
,,,,,,○,(EVA시트) 2.0mm,SL522-시트방수 바닥 (EVA시트) 2.0mm,AHB110630000,,E25,
,,,,,,○,(HDPE시트) 1.2mm,SL522-시트방수 바닥 (HDPE시트) 1.2mm,AHB110700000,,E25,
,,,,,,○,(HDPE시트) 1.5mm,SL522-시트방수 바닥 (HDPE시트) 1.5mm,AHB110710000,,E25,
,,,,,,○,(HDPE시트) 1.8mm,SL522-시트방수 바닥 (HDPE시트) 1.8mm,AHB110720000,,E25,
,,,,,,○,(HDPE시트) 2.0mm,SL522-시트방수 바닥 (HDPE시트) 2.0mm,AHB110730000,,E25,
,,,,,,○,(몰터플러스) 2.5mm,SL522-시트방수 바닥 (몰터플러스) 2.5mm,AHB120300000,,E25,
,,,,,,○,"(몰터플러스, 자착) 2.5mm","SL522-시트방수 바닥 (몰터플러스, 자착) 2.5mm",AHB120310000,,E25,
,,,,,,○,"(몰터플러스, 노출) 2.5mm","SL522-시트방수 바닥 (몰터플러스, 노출) 2.5mm",AHB120320000,,E25,
,,,,,,○,(몰터플러스) 3.0mm,SL522-시트방수 바닥 (몰터플러스) 3.0mm,AHB130300000,,E25,
,,,,,,○,"(몰터플러스, 자착) 3.0mm","SL522-시트방수 바닥 (몰터플러스, 자착) 3.0mm",AHB130310000,,E25,
,,,,,,○,"(몰터플러스, 노출) 3.0mm","SL522-시트방수 바닥 (몰터플러스, 노출) 3.0mm",AHB130320000,,E25,
,,,,,,○,"(몰터플러스, 노출) 4.0mm","SL522-시트방수 바닥 (몰터플러스, 노출) 4.0mm",AHB140100000,,E25,
,,,,,,○,(루비폴시트) 3.0mm,SL522-시트방수 바닥 (루비폴시트) 3.0mm,AHB130600000,,E25,
,,,,,,○,(루비폴시트) 3.5mm,SL522-시트방수 바닥 (루비폴시트) 3.5mm,AHB140200000,,E25,
,,,,,,○,(합성씰) 2.0mm,SL522-시트방수 바닥 (합성씰) 2.0mm,AHB140901000,,E25,
,,,,,,○,(합성씰) 2.5mm,SL522-시트방수 바닥 (합성씰) 2.5mm,AHB140902000,,E25,
,,,,,,○,(합성씰) 3.0mm,SL522-시트방수 바닥 (합성씰) 3.0mm,AHB140903000,,E25,
,,,,,,○,(CRS-SEAL코트) 2.0mm,SL522-시트방수 바닥 (CRS-SEAL코트) 2.0mm,AHB140904000,,E25,
,,,,,,○,(CRS-SEAL코트) 2.5mm,SL522-시트방수 바닥 (CRS-SEAL코트) 2.5mm,AHB140905000,,E25,
,,,,,,○,(CRS-SEAL코트) 3.0mm,SL522-시트방수 바닥 (CRS-SEAL코트) 3.0mm,AHB140906000,,E25,
,,,,,,○,(CRS-SEAL컴파운드) 2.0mm,SL522-시트방수 바닥 (CRS-SEAL컴파운드) 2.0mm,AHB140907000,,E25,
,,,,,,○,(CRS-SEAL컴파운드) 2.5mm,SL522-시트방수 바닥 (CRS-SEAL컴파운드) 2.5mm,AHB140908000,,E25,
,,,,,,○,(CRS-SEAL컴파운드) 3.0mm,SL522-시트방수 바닥 (CRS-SEAL컴파운드) 3.0mm,AHB140909000,,E25,
,,,,,,○,(파워씰) 3.0mm,SL522-시트방수 바닥 (파워씰) 3.0mm,AHB140910000,,E25,
,,,,,,○,(열융착EPDM시트) 1.2mm,SL522-시트방수 바닥 (열융착EPDM시트) 1.2mm,AHB140911000,,E25,
,,,,,,○,(열융착EPDM시트) 1.5mm,SL522-시트방수 바닥 (열융착EPDM시트) 1.5mm,AHB140912000,,E25,
,,,,,,○,(E.P.D.M시트) 1.0mm,SL522-시트방수 바닥 (E.P.D.M시트) 1.0mm,AHB140913000,,E25,
,,,,,,○,(E.P.D.M시트) 1.2mm,SL522-시트방수 바닥 (E.P.D.M시트) 1.2mm,AHB140914000,,E25,
,,,,,,○,(E.P.D.M시트) 1.5mm,SL522-시트방수 바닥 (E.P.D.M시트) 1.5mm,AHB140915000,,E25,
,,,,,,○,(CRS-TOPIC) 2.0mm,SL522-시트방수 바닥 (CRS-TOPIC) 2.0mm,AHB140916000,,E25,
,,,,,,○,(CRS-TOPIC) 2.5mm,SL522-시트방수 바닥 (CRS-TOPIC) 2.5mm,AHB140917000,,E25,
,,,,,,○,(CRS-TOPIC) 3.0mm,SL522-시트방수 바닥 (CRS-TOPIC) 3.0mm,AHB140918000,,E25,
,,,,,,○,(CRS-복합시트) 3.0mm,SL522-시트방수 바닥 (CRS-복합시트) 3.0mm,AHB140919000,,E25,
,,,,,,○,(중앙합성시트) 3.0mm,SL522-시트방수 바닥 (중앙합성시트) 3.0mm,AHB140920000,,E25,
,,,,,,○,(페트로NT시트) 3.0mm,SL522-시트방수 바닥 (페트로NT시트) 3.0mm,AHB140921000,,E25,
,,,,,,○,(페트로NT시트) 4.0mm,SL522-시트방수 바닥 (페트로NT시트) 4.0mm,AHB140922000,,E25,
,,,,,,○,(가열식 시트),SL522-시트방수 바닥 (가열식 시트),AHB100200000,,E25,
,,,,,,○,(접착식 시트),SL522-시트방수 바닥 (접착식 시트),AHB100300000,,E25,
,,,,,,○,(자착식 시트),SL522-시트방수 바닥 (자착식 시트),AHB100400000,,E25,
,,523.0-프로텍션보드,SL523,SL523-프로텍션보드 바닥,,○,,SL523-프로텍션보드 바닥 ,AOD,,E25,
,530.0-시멘트액체,,SL530,SL530-시멘트액체방수 바닥,20,○,,SL530-시멘트액체방수 바닥 ,AHI000400000,,E25,
,,531.0-시멘트 액체방수,SL531,SL531-시멘트액체방수 바닥,,○,,SL531-시멘트액체방수 바닥 ,AHI000400000,,E25,
,,,,,,○,(1차 10mm),SL531-시멘트액체방수 바닥 (1차 10mm),,AHI0004A,E25,
,,,,,,○,(1차 12mm),SL531-시멘트액체방수 바닥 (1차 12mm),,AHI0004B,E25,
,,,,,,○,(1차 15mm),SL531-시멘트액체방수 바닥 (1차 15mm),,AHI0004C,E25,
,,,,,,○,(2차 15mm),SL531-시멘트액체방수 바닥 (2차 15mm),,AHI0004D,E25,
,,,,,,○,(2차 30mm),SL531-시멘트액체방수 바닥 (2차 30mm),,AHI0004E,E25,
,,,,,,○,(2차 20mm),SL531-시멘트액체방수 바닥 (2차 20mm),,AHI0004F,E25,
,,532.0-방수 모르타르,SL532,SL532-방수모르타르 바닥,,○,,SL532-방수모르타르 바닥 ,AHG01,,E25,
,,,,,,○,10mm,SL532-방수모르타르 바닥 10mm,AHG012500000,,E25,
,,,,,,○,12mm,SL532-방수모르타르 바닥 12mm,AHG013000000,,E25,
,,,,,,○,18mm,SL532-방수모르타르 바닥 18mm,AHG013400000,,E25,
,,,,,,○,15mm,SL532-방수모르타르 바닥 15mm,AHG013410000,,E25,
,,,,,,○,20mm,SL532-방수모르타르 바닥 20mm,,AHG013A,E25,
,,,,,,○,21mm,SL532-방수모르타르 바닥 21mm,AHG014000000,,E25,
,,,,,,○,24mm,SL532-방수모르타르 바닥 24mm,AHG014200000,,E25,
,,,,,,○,27mm,SL532-방수모르타르 바닥 27mm,AHG015000000,,E25,
,,,,,,○,30mm,SL532-방수모르타르 바닥 30mm,AHG015100000,,E25,
,,,,,,○,50mm,SL532-방수모르타르 바닥 50mm,AHG115200000,,E25,
,,,,,,○,"(폴리머시멘트, 1종)","SL532-방수모르타르 바닥 (폴리머시멘트, 1종)",AHG120100000,,E25,
,,,,,,○,"(폴리머시멘트, 2종)","SL532-방수모르타르 바닥 (폴리머시멘트, 2종)",AHG120200000,,E25,
,540.0-방수기타,,,,,,,,,,E25,
,,541.0-침투성 방수,SL541,SL541-침투성방수 바닥,1,○,,SL541-침투성방수 바닥 ,AHD11,,E25,
,,,,,,○,"(유기질, 1차, 노출)","SL541-침투성방수 바닥 (유기질, 1차, 노출)",AHD110100000,,E25,
,,,,,,○,"(유기질, 2차, 노출)","SL541-침투성방수 바닥 (유기질, 2차, 노출)",AHD110200000,,E25,
,,,,,,○,"(유기질, 1차, 비노출)","SL541-침투성방수 바닥 (유기질, 1차, 비노출)",AHD110300000,,E25,
,,,,,,○,"(유기질, 2차, 비노출)","SL541-침투성방수 바닥 (유기질, 2차, 비노출)",AHD110400000,,E25,
,,,,,,○,"(무기질, 1차, 노출)","SL541-침투성방수 바닥 (무기질, 1차, 노출)",AHD120100000,,E25,
,,,,,,○,"(무기질, 2차, 노출)","SL541-침투성방수 바닥 (무기질, 2차, 노출)",AHD120200000,,E25,
,,,,,,○,"(무기질, 1차, 비노출)","SL541-침투성방수 바닥 (무기질, 1차, 비노출)",AHD120300000,,E25,
,,,,,,○,"(무기질, 2차, 비노출)","SL541-침투성방수 바닥 (무기질, 2차, 비노출)",AHD120400000,,E25,
,,,,,,○,"(유무기질 혼합형, 1차, 노출)","SL541-침투성방수 바닥 (유무기질 혼합형, 1차, 노출)",AHD130100000,,E25,
,,,,,,○,"(유무기질 혼합형, 2차, 노출)","SL541-침투성방수 바닥 (유무기질 혼합형, 2차, 노출)",AHD130200000,,E25,
,,,,,,○,"(유무기질 혼합형, 1차, 비노출)","SL541-침투성방수 바닥 (유무기질 혼합형, 1차, 비노출)",AHD130300000,,E25,
,,,,,,○,"(유무기질 혼합형, 2차, 비노출)","SL541-침투성방수 바닥 (유무기질 혼합형, 2차, 비노출)",AHD130400000,,E25,
,,542.0-우레탄 방수,,,,,,,,,E25,
,,543.0-복합방수,SL543,SL543-복합방수 바닥,5,○,,SL543-복합방수 바닥 ,AHL10,,E25,
,,,,,,○,(노출) ,SL543-복합방수 바닥 (노출) ,AHL100100000,,E25,
,,,,,,○,(비노출) ,SL543-복합방수 바닥 (비노출) ,AHL100100100,,E25,
,,,,,,○,(SEPOX-P) ,SL543-복합방수 바닥 (SEPOX-P) ,AHL100101000,,E25,
,,,,,,○,(SEPOX-W) ,SL543-복합방수 바닥 (SEPOX-W) ,AHL100102000,,E25,
,,,,,,○,(GRME-W) ,SL543-복합방수 바닥 (GRME-W) ,AHL100103000,,E25,
,,,,,,○,(GRME-S) ,SL543-복합방수 바닥 (GRME-S) ,AHL100104000,,E25,
,,,,,,○,(SEPOX-C) ,SL543-복합방수 바닥 (SEPOX-C) ,AHL100105000,,E25,
,,,,,,○,(류-리노텍) ,SL543-복합방수 바닥 (류-리노텍) ,AHL100106000,,E25,
,,,,,,○,(류-파워텍) ,SL543-복합방수 바닥 (류-파워텍) ,AHL100107000,,E25,
,,,,,,○,(RB-5) ,SL543-복합방수 바닥 (RB-5) ,AHL100108000,,E25,
,,,,,,○,(RB-6),SL543-복합방수 바닥 (RB-6),AHL100109000,,E25,
,,,,,,○,"(SRM-3, RA-3) ","SL543-복합방수 바닥 (SRM-3, RA-3) ",AHL100110000,,E25,
,,,,,,○,"(SRM-4, RA-4) ","SL543-복합방수 바닥 (SRM-4, RA-4) ",AHL100111000,,E25,
,,,,,,○,(GR) ,SL543-복합방수 바닥 (GR) ,AHL100112000,,E25,
,,,,,,○,(GA-3) ,SL543-복합방수 바닥 (GA-3) ,AHL100113000,,E25,
,,,,,,○,(GRG),SL543-복합방수 바닥 (GRG),AHL100114000,,E25,
,,,,,,○,(GRM),SL543-복합방수 바닥 (GRM),AHL100115000,,E25,
,,,,,,○,(UGA),SL543-복합방수 바닥 (UGA),AHL100116000,,E25,
,,,,,,○,"(SSAP, 노출)","SL543-복합방수 바닥 (SSAP, 노출)",AHL100117000,,E25,
,,,,,,○,"(스타폴리바, 노출)","SL543-복합방수 바닥 (스타폴리바, 노출)",AHL100118000,,E25,
,,,,,,○,"(KD시트, 노출무기질)","SL543-복합방수 바닥 (KD시트, 노출무기질)",AHL100119000,,E25,
,,,,,,○,"(KD시트, 노출우레탄)","SL543-복합방수 바닥 (KD시트, 노출우레탄)",AHL100120000,,E25,
,,,,,,○,(울트라텍),SL543-복합방수 바닥 (울트라텍),AHL100121000,,E25,
,,,,,,○,"(폴리아스, 노출)","SL543-복합방수 바닥 (폴리아스, 노출)",AHL100123000,,E25,
,,,,,,○,"(폴리아스, 비노출)","SL543-복합방수 바닥 (폴리아스, 비노출)",AHL100122000,,E25,
,,,,,,○,"(탄성우레탄,ECO-SYSTEM, 노출) 5mm","SL543-복합방수 바닥 (탄성우레탄,ECO-SYSTEM, 노출) 5mm",AHL100124000,,E25,
,,,,,,○,"(탄성우레탄,ECO-SYSTEM, 비노출) 5mm","SL543-복합방수 바닥 (탄성우레탄,ECO-SYSTEM, 비노출) 5mm",AHL100125000,,E25,
,,,,,,○,"(HI 방수공법, 노출, 규사)","SL543-복합방수 바닥 (HI 방수공법, 노출, 규사)",AHL100126000,,E25,
,,,,,,○,"(HI 방수공법, 노출)","SL543-복합방수 바닥 (HI 방수공법, 노출)",AHL100127000,,E25,
,,,,,,○,"(HI 방수공법, 비노출)","SL543-복합방수 바닥 (HI 방수공법, 비노출)",AHL100128000,,E25,
,,,,,,○,(페트로에버) 3mm,SL543-복합방수 바닥 (페트로에버) 3mm,AHL100129000,,E25,
,,,,,,○,(페트로에버) 4mm,SL543-복합방수 바닥 (페트로에버) 4mm,AHL100130000,,E25,
,,,,,,○,"(침투성방수, XYPEx, 2회)","SL543-복합방수 바닥 (침투성방수, XYPEx, 2회)",AHL100131000,,E25,
,,,,,,○,"(프렉스일체형, 노출)","SL543-복합방수 바닥 (프렉스일체형, 노출)",AHL100132000,,E25,
,,,,,,○,"(프렉스일체형, 비노출)","SL543-복합방수 바닥 (프렉스일체형, 비노출)",AHL100139000,,E25,
,,,,,,○,"(CRS-NECOTEC, 노출)","SL543-복합방수 바닥 (CRS-NECOTEC, 노출)",AHL100133000,,E25,
,,,,,,○,"(아크로픽스, 노출)","SL543-복합방수 바닥 (아크로픽스, 노출)",AHL100134000,,E25,
,,,,,,○,"(아크로픽스, 비노출)","SL543-복합방수 바닥 (아크로픽스, 비노출)",AHL100140000,,E25,
,,,,,,○,"(SSAP, 비노출)","SL543-복합방수 바닥 (SSAP, 비노출)",AHL100135000,,E25,
,,,,,,○,"(스타폴리바, 비노출)","SL543-복합방수 바닥 (스타폴리바, 비노출)",AHL100136000,,E25,
,,,,,,○,"(MAS이중, 비노출) 3mm","SL543-복합방수 바닥 (MAS이중, 비노출) 3mm",AHL100137000,,E25,
,,,,,,○,"(MAS이중, 비노출) 4mm","SL543-복합방수 바닥 (MAS이중, 비노출) 4mm",AHL100138000,,E25,
,,,,,,○,"(무기질탄성, 비노출, RA-3, 화장실)","SL543-복합방수 바닥 (무기질탄성, 비노출, RA-3, 화장실)",AHL102110000,,E25,
,,,,,,○,"(무기질탄성, 비노출, RA-3, 샤워실)","SL543-복합방수 바닥 (무기질탄성, 비노출, RA-3, 샤워실)",AHL102120000,,E25,
