분류-대-공정,분류-대-공정,분류-중-재료,분류-중-재료,분류-소-객체유형,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,,,,,FN331,FN331-Partition Glass Block_Double Blet Type,○,,450x65x1190,FN331-Partition Glass Block_Double Blet Type 450x65x1190,AOC7,,E73640,
,,,,,,,,○,,450x65x1490,FN331-Partition Glass Block_Double Blet Type 450x65x1490,AOC7,,E73640,
,,,,,,,,○,,450x65x1790,FN331-Partition Glass Block_Double Blet Type 450x65x1790,AOC7,,E73640,
,,,,,,,,○,,600x65x1190,FN331-Partition Glass Block_Double Blet Type 600x65x1190,AOC7,,E73640,
,,,,,,,,○,,600x65x1490,FN331-Partition Glass Block_Double Blet Type 600x65x1490,AOC7,,E73640,
,,,,,,,,○,,600x65x1790,FN331-Partition Glass Block_Double Blet Type 600x65x1790,AOC7,,E73640,
,,,,,,,,○,,700x65x1190,FN331-Partition Glass Block_Double Blet Type 700x65x1190,AOC7,,E73640,
,,,,,,,,○,,700x65x1490,FN331-Partition Glass Block_Double Blet Type 700x65x1490,AOC7,,E73640,
,,,,,,,,○,,700x65x1790,FN331-Partition Glass Block_Double Blet Type 700x65x1790,AOC7,,E73640,
,,,,,,,,○,,800x65x1190,FN331-Partition Glass Block_Double Blet Type 800x65x1190,AOC7,,E73640,
,,,,,,,,○,,800x65x1490,FN331-Partition Glass Block_Double Blet Type 800x65x1490,AOC7,,E73640,
,,,,,,,,○,,800x65x1790,FN331-Partition Glass Block_Double Blet Type 800x65x1790,AOC7,,E73640,
,,,,,,,,○,,900x65x1190,FN331-Partition Glass Block_Double Blet Type 900x65x1190,AOC7,,E73640,
,,,,,,,,○,,900x65x1490,FN331-Partition Glass Block_Double Blet Type 900x65x1490,AOC7,,E73640,
,,,,,,,,○,,900x65x1790,FN331-Partition Glass Block_Double Blet Type 900x65x1790,AOC7,,E73640,
,,,,,,,,○,,1000x65x1190,FN331-Partition Glass Block_Double Blet Type 1000x65x1190,AOC7,,E73640,
,,,,,,,,○,,1000x65x1490,FN331-Partition Glass Block_Double Blet Type 1000x65x1490,AOC7,,E73640,
,,,,,,,,○,,1000x65x1790,FN331-Partition Glass Block_Double Blet Type 1000x65x1790,AOC7,,E73640,
,,,,,,,,○,,1200x65x1190,FN331-Partition Glass Block_Double Blet Type 1200x65x1190,AOC7,,E73640,
,,,,,,,,○,,1200x65x1490,FN331-Partition Glass Block_Double Blet Type 1200x65x1490,AOC7,,E73640,
,,,,,,,,○,,1200x65x1790,FN331-Partition Glass Block_Double Blet Type 1200x65x1790,AOC7,,E73640,
,,,,,,,,○,,1400x65x1190,FN331-Partition Glass Block_Double Blet Type 1400x65x1190,AOC7,,E73640,
,,,,,,,,○,,1400x65x1490,FN331-Partition Glass Block_Double Blet Type 1400x65x1490,AOC7,,E73640,
,,,,,,,,○,,1400x65x1790,FN331-Partition Glass Block_Double Blet Type 1400x65x1790,AOC7,,E73640,
,,,,,,,,○,,1600x65x1190,FN331-Partition Glass Block_Double Blet Type 1600x65x1190,AOC7,,E73640,
,,,,,,,,○,,1600x65x1490,FN331-Partition Glass Block_Double Blet Type 1600x65x1490,AOC7,,E73640,
,,,,,,,,○,,1600x65x1790,FN331-Partition Glass Block_Double Blet Type 1600x65x1790,AOC7,,E73640,
,,,,,,,,○,,1800x65x1190,FN331-Partition Glass Block_Double Blet Type 1800x65x1190,AOC7,,E73640,
,,,,,,,,○,,1800x65x1490,FN331-Partition Glass Block_Double Blet Type 1800x65x1490,AOC7,,E73640,
,,,,,,,,○,,1800x65x1790,FN331-Partition Glass Block_Double Blet Type 1800x65x1790,AOC7,,E73640,
,,,,,,FN331,FN331-Partition Glass Type (1 Upper Level),○,,450x60x1510,FN331-Partition Glass Type (1 Upper Level) 450x60x1510,AOC7,,E73640,
,,,,,,,,○,,450x60x1810,FN331-Partition Glass Type (1 Upper Level) 450x60x1810,AOC7,,E73640,
,,,,,,,,○,,600x60x1510,FN331-Partition Glass Type (1 Upper Level) 600x60x1510,AOC7,,E73640,
,,,,,,,,○,,600x60x1810,FN331-Partition Glass Type (1 Upper Level) 600x60x1810,AOC7,,E73640,
,,,,,,,,○,,700x60x1510,FN331-Partition Glass Type (1 Upper Level) 700x60x1510,AOC7,,E73640,
,,,,,,,,○,,700x60x1810,FN331-Partition Glass Type (1 Upper Level) 700x60x1810,AOC7,,E73640,
,,,,,,,,○,,800x60x1510,FN331-Partition Glass Type (1 Upper Level) 800x60x1510,AOC7,,E73640,
,,,,,,,,○,,800x60x1810,FN331-Partition Glass Type (1 Upper Level) 800x60x1810,AOC7,,E73640,
,,,,,,,,○,,900x60x1510,FN331-Partition Glass Type (1 Upper Level) 900x60x1510,AOC7,,E73640,
,,,,,,,,○,,900x60x1810,FN331-Partition Glass Type (1 Upper Level) 900x60x1810,AOC7,,E73640,
,,,,,,,,○,,1000x60x1510,FN331-Partition Glass Type (1 Upper Level) 1000x60x1510,AOC7,,E73640,
,,,,,,,,○,,1000x60x1810,FN331-Partition Glass Type (1 Upper Level) 1000x60x1810,AOC7,,E73640,
,,,,,,,,○,,1200x60x1510,FN331-Partition Glass Type (1 Upper Level) 1200x60x1510,AOC7,,E73640,
,,,,,,,,○,,1200x60x1810,FN331-Partition Glass Type (1 Upper Level) 1200x60x1810,AOC7,,E73640,
,,,,,,FN331,FN331-Partition_Double Belt Type,○,,450x65x900,FN331-Partition_Double Belt Type 450x65x900,AOC7,,E73640,
,,,,,,,,○,,450x65x1050,FN331-Partition_Double Belt Type 450x65x1050,AOC7,,E73640,
,,,,,,,,○,,450x65x1190,FN331-Partition_Double Belt Type 450x65x1190,AOC7,,E73640,
,,,,,,,,○,,600x65x900,FN331-Partition_Double Belt Type 600x65x900,AOC7,,E73640,
,,,,,,,,○,,600x65x1050,FN331-Partition_Double Belt Type 600x65x1050,AOC7,,E73640,
,,,,,,,,○,,600x65x1190,FN331-Partition_Double Belt Type 600x65x1190,AOC7,,E73640,
,,,,,,,,○,,700x65x900,FN331-Partition_Double Belt Type 700x65x900,AOC7,,E73640,
,,,,,,,,○,,700x65x1050,FN331-Partition_Double Belt Type 700x65x1050,AOC7,,E73640,
,,,,,,,,○,,700x65x1190,FN331-Partition_Double Belt Type 700x65x1190,AOC7,,E73640,
,,,,,,,,○,,800x65x900,FN331-Partition_Double Belt Type 800x65x900,AOC7,,E73640,
,,,,,,,,○,,800x65x1050,FN331-Partition_Double Belt Type 800x65x1050,AOC7,,E73640,
,,,,,,,,○,,800x65x1190,FN331-Partition_Double Belt Type 800x65x1190,AOC7,,E73640,
,,,,,,,,○,,900x65x900,FN331-Partition_Double Belt Type 900x65x900,AOC7,,E73640,
,,,,,,,,○,,900x65x1050,FN331-Partition_Double Belt Type 900x65x1050,AOC7,,E73640,
,,,,,,,,○,,900x65x1190,FN331-Partition_Double Belt Type 900x65x1190,AOC7,,E73640,
,,,,,,,,○,,1000x65x900,FN331-Partition_Double Belt Type 1000x65x900,AOC7,,E73640,
,,,,,,,,○,,1000x65x1050,FN331-Partition_Double Belt Type 1000x65x1050,AOC7,,E73640,
,,,,,,,,○,,1000x65x1190,FN331-Partition_Double Belt Type 1000x65x1190,AOC7,,E73640,
,,,,,,,,○,,1200x65x900,FN331-Partition_Double Belt Type 1200x65x900,AOC7,,E73640,
,,,,,,,,○,,1200x65x1050,FN331-Partition_Double Belt Type 1200x65x1050,AOC7,,E73640,
,,,,,,,,○,,1200x65x1190,FN331-Partition_Double Belt Type 1200x65x1190,AOC7,,E73640,
,,,,,,FN331,FN331-Partition_General Type,○,,450x65x900,FN331-Partition_General Type 450x65x900,AOC7,,E73640,
,,,,,,,,○,,450x65x1050,FN331-Partition_General Type 450x65x1050,AOC7,,E73640,
,,,,,,,,○,,450x65x1190,FN331-Partition_General Type 450x65x1190,AOC7,,E73640,
,,,,,,,,○,,600x65x900,FN331-Partition_General Type 600x65x900,AOC7,,E73640,
,,,,,,,,○,,600x65x1050,FN331-Partition_General Type 600x65x1050,AOC7,,E73640,
,,,,,,,,○,,600x65x1190,FN331-Partition_General Type 600x65x1190,AOC7,,E73640,
,,,,,,,,○,,700x65x900,FN331-Partition_General Type 700x65x900,AOC7,,E73640,
,,,,,,,,○,,700x65x1050,FN331-Partition_General Type 700x65x1050,AOC7,,E73640,
,,,,,,,,○,,700x65x1190,FN331-Partition_General Type 700x65x1190,AOC7,,E73640,
,,,,,,,,○,,800x65x900,FN331-Partition_General Type 800x65x900,AOC7,,E73640,
,,,,,,,,○,,800x65x1050,FN331-Partition_General Type 800x65x1050,AOC7,,E73640,
,,,,,,,,○,,800x65x1190,FN331-Partition_General Type 800x65x1190,AOC7,,E73640,
,,,,,,,,○,,900x65x900,FN331-Partition_General Type 900x65x900,AOC7,,E73640,
,,,,,,,,○,,900x65x1050,FN331-Partition_General Type 900x65x1050,AOC7,,E73640,
,,,,,,,,○,,900x65x1190,FN331-Partition_General Type 900x65x1190,AOC7,,E73640,
,,,,,,,,○,,1000x65x900,FN331-Partition_General Type 1000x65x900,AOC7,,E73640,
,,,,,,,,○,,1000x65x1050,FN331-Partition_General Type 1000x65x1050,AOC7,,E73640,
,,,,,,,,○,,1000x65x1190,FN331-Partition_General Type 1000x65x1190,AOC7,,E73640,
,,,,,,,,○,,1200x65x900,FN331-Partition_General Type 1200x65x900,AOC7,,E73640,
,,,,,,,,○,,1200x65x1050,FN331-Partition_General Type 1200x65x1050,AOC7,,E73640,
,,,,,,,,○,,1200x65x1190,FN331-Partition_General Type 1200x65x1190,AOC7,,E73640,
,,,,,,FN331,FN331-Partition_Single Belt Type,○,,450x65x900,FN331-Partition_Single Belt Type 450x65x900,AOC7,,E73640,
,,,,,,,,○,,450x65x1050,FN331-Partition_Single Belt Type 450x65x1050,AOC7,,E73640,
,,,,,,,,○,,450x65x1190,FN331-Partition_Single Belt Type 450x65x1190,AOC7,,E73640,
,,,,,,,,○,,600x65x900,FN331-Partition_Single Belt Type 600x65x900,AOC7,,E73640,
,,,,,,,,○,,600x65x1050,FN331-Partition_Single Belt Type 600x65x1050,AOC7,,E73640,
,,,,,,,,○,,600x65x1190,FN331-Partition_Single Belt Type 600x65x1190,AOC7,,E73640,
,,,,,,,,○,,700x65x900,FN331-Partition_Single Belt Type 700x65x900,AOC7,,E73640,
,,,,,,,,○,,700x65x1050,FN331-Partition_Single Belt Type 700x65x1050,AOC7,,E73640,
,,,,,,,,○,,700x65x1190,FN331-Partition_Single Belt Type 700x65x1190,AOC7,,E73640,
,,,,,,,,○,,800x65x900,FN331-Partition_Single Belt Type 800x65x900,AOC7,,E73640,
,,,,,,,,○,,800x65x1050,FN331-Partition_Single Belt Type 800x65x1050,AOC7,,E73640,
,,,,,,,,○,,800x65x1190,FN331-Partition_Single Belt Type 800x65x1190,AOC7,,E73640,
,,,,,,,,○,,900x65x900,FN331-Partition_Single Belt Type 900x65x900,AOC7,,E73640,
,,,,,,,,○,,900x65x1050,FN331-Partition_Single Belt Type 900x65x1050,AOC7,,E73640,
,,,,,,,,○,,900x65x1190,FN331-Partition_Single Belt Type 900x65x1190,AOC7,,E73640,
,,,,,,,,○,,1000x65x900,FN331-Partition_Single Belt Type 1000x65x900,AOC7,,E73640,
,,,,,,,,○,,1000x65x1050,FN331-Partition_Single Belt Type 1000x65x1050,AOC7,,E73640,
,,,,,,,,○,,1000x65x1190,FN331-Partition_Single Belt Type 1000x65x1190,AOC7,,E73640,
,,,,,,,,○,,1200x65x900,FN331-Partition_Single Belt Type 1200x65x900,AOC7,,E73640,
,,,,,,,,○,,1200x65x1050,FN331-Partition_Single Belt Type 1200x65x1050,AOC7,,E73640,
,,,,,,,,○,,1200x65x1190,FN331-Partition_Single Belt Type 1200x65x1190,AOC7,,E73640,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,E73640,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,340.0,장비,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
FN400,교육용 가구 및 기기,,,,,,,,,,,,,,
,,410.0,휴식용 가구,,,,,,,,,,,E81,
,,,,411.0,,,,,,,,,,E81,
,,,,412.0,,,,,,,,,,E81,
,,420.0,업무용 가구,,,,,,,,,,,E81,
,,,,421.0,강의실용 연결책상,FN421,FN421-강의실용 연결책상,,,,FN421-강의실용 연결책상 ,APA,,E81,
,,,,422.0,강의실용 의자,FN422,FN422-강의실용 의자,○,,465x480,FN422-강의실용 의자 465x480,APA,,E81,
,,,,423.0,독서실용 책상,FN423,FN423-독서실용 책상(기본형),○,,1500x670x1200,FN423-독서실용 책상(기본형) 1500x670x1200,APA,,E81,
,,,,424.0,강의용 테이블,FN424,FN424-강의용 테이블,,,,,APA,,E81,
,,,,,,,,○,,고정 기본형 700x520x720,FN424-강의용 테이블 고정 기본형 700x520x720,APA,,E81,
,,,,,,,,○,,고정 기본형 접힘 700x520x720,FN424-강의용 테이블 고정 기본형 접힘 700x520x720,APA,,E81,
,,,,,,,,○,,고정 앞가림판형 700x520x720,FN424-강의용 테이블 고정 앞가림판형 700x520x720,APA,,E81,
,,,,,,,,○,,고정 앞가림판형 접힘 700x520x720,FN424-강의용 테이블 고정 앞가림판형 접힘 700x520x720,APA,,E81,
,,,,,,,,○,,높이조절 기본형 700x520x700-975,FN424-강의용 테이블 높이조절 기본형 700x520x700-975,APA,,E81,
,,,,,,,,○,,높이조절 기본형 접힘 700x520x700-975,FN424-강의용 테이블 높이조절 기본형 접힘 700x520x700-975,APA,,E81,
,,,,,,,,○,,높이조절 앞가림판형 700x520x700-975,FN424-강의용 테이블 높이조절 앞가림판형 700x520x700-975,APA,,E81,
,,,,,,,,○,,높이조절 앞가림판형 접힘 700x520x700-975,FN424-강의용 테이블 높이조절 앞가림판형 접힘 700x520x700-975,APA,,E81,
,,,,425.0,열람대,FN425,FN425-오픈열람대 (단면2인용),○,,1600x650x750,FN425-오픈열람대 (단면2인용) 1600x650x750,APA,,E81,
,,,,,,,FN425-오픈열람대 (단면3인용),○,,2400x650x750,FN425-오픈열람대 (단면3인용) 2400x650x750,APA,,E81,
,,,,,,,FN425-오픈열람대 (양면4인용),○,,1600x1100x750,FN425-오픈열람대 (양면4인용) 1600x1100x750,APA,,E81,
,,,,,,,FN425-오픈열람대 (양면6인용),○,,2400x1100x750,FN425-오픈열람대 (양면6인용) 2400x1100x750,APA,,E81,
,,,,,,,FN425-칸막이열람대 (단면2인용),○,,1600x650x1320,FN425-칸막이열람대 (단면2인용) 1600x650x1320,APA,,E81,
,,,,,,,FN425-칸막이열람대 (단면3인용),○,,2400x650x1320,FN425-칸막이열람대 (단면3인용) 2400x650x1320,APA,,E81,
,,,,,,,FN425-칸막이열람대 (양면4인용),○,,1600x1100x1320,FN425-칸막이열람대 (양면4인용) 1600x1100x1320,APA,,E81,
,,,,,,,FN425-칸막이열람대 (양면6인용),○,,2400x1100x1320,FN425-칸막이열람대 (양면6인용) 2400x1100x1320,APA,,E81,
,,,,,,,FN425-PC용 오픈열람대 (단면2인용),○,,1600x650x750,FN425-PC용 오픈열람대 (단면2인용) 1600x650x750,APA,,E81,
,,,,,,,FN425-PC용 오픈열람대 (단면3인용),○,,2400x650x750,FN425-PC용 오픈열람대 (단면3인용) 2400x650x750,APA,,E81,
,,,,,,,FN425-PC용 오픈열람대 (양면4인용),○,,1600x1100x750,FN425-PC용 오픈열람대 (양면4인용) 1600x1100x750,APA,,E81,
,,,,,,,FN425-PC용 오픈열람대 (양면6인용),○,,2400x1100x750,FN425-PC용 오픈열람대 (양면6인용) 2400x1100x750,APA,,E81,
,,,,,,,FN425-PC용 칸막이열람대 (단면2인용),○,,1600x650x1320,FN425-PC용 칸막이열람대 (단면2인용) 1600x650x1320,APA,,E81,
,,,,,,,FN425-PC용 칸막이열람대 (단면3인용),○,,2400x650x1320,FN425-PC용 칸막이열람대 (단면3인용) 2400x650x1320,APA,,E81,
,,,,,,,FN425-PC용 칸막이열람대 (양면4인용),○,,1600x1100x1320,FN425-PC용 칸막이열람대 (양면4인용) 1600x1100x1320,APA,,E81,
,,,,,,,FN425-PC용 칸막이열람대 (양면6인용),○,,2400x1100x1320,FN425-PC용 칸막이열람대 (양면6인용) 2400x1100x1320,APA,,E81,
,,,,426.0,실험대,FN426,FN426-교사용 일반실험대 ,,,,,APA,,E81,
,,,,,,,,○,,2100x900x800,FN426-교사용 일반실험대  2100x900x800,APA,,E81,
,,,,,,,,○,,콘센트 2100x900x800,FN426-교사용 일반실험대  콘센트 2100x900x800,APA,,E81,
,,,,,,,FN426-학생용 일반실험대,,,,,APA,,E81,
,,,,,,,,○,,2인용 1200x600x740,FN426-학생용 일반실험대 2인용 1200x600x740,APA,,E81,
,,,,,,,,○,,3인용 1800x600x740,FN426-학생용 일반실험대 3인용 1800x600x740,APA,,E81,
,,,,,,,,○,,4인용 1200x900x740,FN426-학생용 일반실험대 4인용 1200x900x740,APA,,E81,
,,,,,,,,○,,6인용 1800x900x740,FN426-학생용 일반실험대 6인용 1800x900x740,APA,,E81,
,,,,,,,,○,,콘센트 2인용 1200x600x740,FN426-학생용 일반실험대 콘센트 2인용 1200x600x740,APA,,E81,
,,,,,,,,○,,콘센트 3인용 1800x600x740,FN426-학생용 일반실험대 콘센트 3인용 1800x600x740,APA,,E81,
,,,,,,,,○,,콘센트 4인용 1200x900x740,FN426-학생용 일반실험대 콘센트 4인용 1200x900x740,APA,,E81,
,,,,,,,,○,,콘센트 6인용 1800x900x740,FN426-학생용 일반실험대 콘센트 6인용 1800x900x740,APA,,E81,
,,,,,,,FN426-학생용 서랍형실험대,,,,,APA,,E81,
,,,,,,,,○,,2인용 1200x600x740,FN426-학생용 서랍형실험대 2인용 1200x600x740,APA,,E81,
,,,,,,,,○,,3인용 1800x600x740,FN426-학생용 서랍형실험대 3인용 1800x600x740,APA,,E81,
,,,,,,,,○,,4인용 1200x900x740,FN426-학생용 서랍형실험대 4인용 1200x900x740,APA,,E81,
,,,,,,,,○,,6인용 1800x900x740,FN426-학생용 서랍형실험대 6인용 1800x900x740,APA,,E81,
,,,,,,,,○,,콘센트 2인용 1200x600x740,FN426-학생용 서랍형실험대 콘센트 2인용 1200x600x740,APA,,E81,
,,,,,,,,○,,콘센트 3인용 1800x600x740,FN426-학생용 서랍형실험대 콘센트 3인용 1800x600x740,APA,,E81,
,,,,,,,,○,,콘센트 4인용 1200x900x740,FN426-학생용 서랍형실험대 콘센트 4인용 1200x900x740,APA,,E81,
,,,,,,,,○,,콘센트 6인용 1800x900x740,FN426-학생용 서랍형실험대 콘센트 6인용 1800x900x740,APA,,E81,
,,,,,,,,,,,,,,E81,
,,,,,,,,,,,,,,E81,
,,,,,,,,,,,,,,E81,
,,430.0,보관용 가구,,,,,,,,,,,E81,
,,,,431.0,이동랙,FN431,FN431-단식 핸들식 이동랙,,,,,APA,,E81,
,,,,,,,,○,,고정 1련 6단 1065x500x2300,FN431-단식 핸들식 이동랙 고정 1련 6단 1065x500x2300,APA,,E81,
,,,,,,,,○,,고정 2련 6단 1985x500x2300,FN431-단식 핸들식 이동랙 고정 2련 6단 1985x500x2300,APA,,E81,
,,,,,,,,○,,고정 3련 6단 2905x500x2300,FN431-단식 핸들식 이동랙 고정 3련 6단 2905x500x2300,APA,,E81,
,,,,,,,,○,,고정 4련 6단 3825x500x2300,FN431-단식 핸들식 이동랙 고정 4련 6단 3825x500x2300,APA,,E81,
,,,,,,,,○,,고정 5련 6단 4745x500x2300,FN431-단식 핸들식 이동랙 고정 5련 6단 4745x500x2300,APA,,E81,
,,,,,,,,○,,고정 6련 6단 5665x500x2300,FN431-단식 핸들식 이동랙 고정 6련 6단 5665x500x2300,APA,,E81,
,,,,,,,,○,,이동 1련 6단 1065x500x2300,FN431-단식 핸들식 이동랙 이동 1련 6단 1065x500x2300,APA,,E81,
,,,,,,,,○,,이동 2련 6단 1985x500x2300,FN431-단식 핸들식 이동랙 이동 2련 6단 1985x500x2300,APA,,E81,
,,,,,,,,○,,이동 3련 6단 2905x500x2300,FN431-단식 핸들식 이동랙 이동 3련 6단 2905x500x2300,APA,,E81,
,,,,,,,,○,,이동 4련 6단 3825x500x2300,FN431-단식 핸들식 이동랙 이동 4련 6단 3825x500x2300,APA,,E81,
,,,,,,,,○,,이동 5련 6단 4745x500x2300,FN431-단식 핸들식 이동랙 이동 5련 6단 4745x500x2300,APA,,E81,
,,,,,,,,○,,이동 6련 6단 5665x500x2300,FN431-단식 핸들식 이동랙 이동 6련 6단 5665x500x2300,APA,,E81,
,,,,,,,FN431-복식 핸들식 이동랙,,,,,APA,,E81,
,,,,,,,,○,,고정 1련 6단 1065x500x2300,FN431-복식 핸들식 이동랙 고정 1련 6단 1065x500x2300,APA,,E81,
,,,,,,,,○,,고정 2련 6단 1985x500x2300,FN431-복식 핸들식 이동랙 고정 2련 6단 1985x500x2300,APA,,E81,
,,,,,,,,○,,고정 3련 6단 2905x500x2300,FN431-복식 핸들식 이동랙 고정 3련 6단 2905x500x2300,APA,,E81,
,,,,,,,,○,,고정 4련 6단 3825x500x2300,FN431-복식 핸들식 이동랙 고정 4련 6단 3825x500x2300,APA,,E81,
,,,,,,,,○,,고정 5련 6단 4745x500x2300,FN431-복식 핸들식 이동랙 고정 5련 6단 4745x500x2300,APA,,E81,
,,,,,,,,○,,고정 6련 6단 5665x500x2300,FN431-복식 핸들식 이동랙 고정 6련 6단 5665x500x2300,APA,,E81,
,,,,,,,,○,,이동 1련 6단 1065x500x2300,FN431-복식 핸들식 이동랙 이동 1련 6단 1065x500x2300,APA,,E81,
,,,,,,,,○,,이동 2련 6단 1985x500x2300,FN431-복식 핸들식 이동랙 이동 2련 6단 1985x500x2300,APA,,E81,
,,,,,,,,○,,이동 3련 6단 2905x500x2300,FN431-복식 핸들식 이동랙 이동 3련 6단 2905x500x2300,APA,,E81,
,,,,,,,,○,,이동 4련 6단 3825x500x2300,FN431-복식 핸들식 이동랙 이동 4련 6단 3825x500x2300,APA,,E81,
,,,,,,,,○,,이동 5련 6단 4745x500x2300,FN431-복식 핸들식 이동랙 이동 5련 6단 4745x500x2300,APA,,E81,
,,,,,,,,○,,이동 6련 6단 5665x500x2300,FN431-복식 핸들식 이동랙 이동 6련 6단 5665x500x2300,APA,,E81,
,,,,,,,,,,,,,,E81,
,,,,,,,,,,,,,,E81,
,,,,,,,,,,,,,,E81,
,,440.0,장비,,,,,,,,,,,E81,
,,,,,,,,,,,,,,E81,
FN500,"문화, 체육용 가구 및 기기",,,,,,,,,,,,,E81,
,,510.0,휴식용 가구,,,,,,,,,,,E81,
,,,,511.0,휴게실 테이블,FN511,,,,, ,APA,,E81,
,,,,,,,FN511-원형 목제다리 테이블,○,,482x482x500,FN511-원형 목제다리 테이블 482x482x500,APA,,E81,
,,,,,,,FN511-타원 목제다리 테이블,○,,700x500x500,FN511-타원 목제다리 테이블 700x500x500,APA,,E81,
,,,,,,,FN511-삼각 철제다리 테이블 TYPE-1,○,,500x433x500,FN511-삼각 철제다리 테이블 TYPE-1 500x433x500,APA,,E81,
,,,,,,,FN511-삼각 철제다리 테이블 TYPE-2,○,,925x490x500,FN511-삼각 철제다리 테이블 TYPE-2 925x490x500,APA,,E81,
,,,,,,,FN511-원형 철제다리 테이블,○,,700x700x500,FN511-원형 철제다리 테이블 700x700x500,APA,,E81,
,,,,512.0,휴게실 소파,FN512,FN512-몽돌소파 1인,○,,750x750x400,FN512-몽돌소파 1인 750x750x400,APA,,E81,
,,,,,,,FN512-몽돌소파 2인,○,,1200x750x400,FN512-몽돌소파 2인 1200x750x400,APA,,E81,
,,,,,,,FN512-몽돌소파 3인,○,,1950x750x400,FN512-몽돌소파 3인 1950x750x400,APA,,E81,
,,,,,,,FN512-몽돌소파 등판,○,,750x150x700,FN512-몽돌소파 등판 750x150x700,APA,,E81,
,,,,,,,FN512-몽돌소파 등판 세트 1인,○,,750x900x700,FN512-몽돌소파 등판 세트 1인 750x900x700,APA,,E81,
,,,,,,,FN512-몽돌소파 등판 세트 2인,○,,1200x750x700,FN512-몽돌소파 등판 세트 2인 1200x750x700,APA,,E81,
,,,,,,,FN512-몽돌소파 등판 세트 3인,○,,1950x750x700,FN512-몽돌소파 등판 세트 3인 1950x750x700,APA,,E81,
,,,,,,,FN512-몽돌소파 사이드테이블,○,,750x350x400,FN512-몽돌소파 사이드테이블 750x350x400,APA,,E81,
,,,,,,,FN512-몽돌소파 코너테이블,○,,812x645x400,FN512-몽돌소파 코너테이블 812x645x400,APA,,E81,
,,,,,,,FN512-레이아웃 몽돌소파 5인 ,○,,1950x1500x700,FN512-레이아웃 몽돌소파 5인  1950x1500x700,APA,,E81,
,,,,,,,FN512-레이아웃 몽돌소파 6인 TYPE-1,○,,4600x750x700,FN512-레이아웃 몽돌소파 6인 TYPE-1 4600x750x700,APA,,E81,
,,,,,,,FN512-레이아웃 몽돌소파 6인 TYPE-2,○,,2400x1500x700,FN512-레이아웃 몽돌소파 6인 TYPE-2 2400x1500x700,APA,,E81,
,,,,,,,FN512-레이아웃 몽돌소파 6인 TYPE-3,○,,3540x1500x700,FN512-레이아웃 몽돌소파 6인 TYPE-3 3540x1500x700,APA,,E81,
,,,,,,,FN512-레이아웃 몽돌소파 8인,○,,3150x1650x700,FN512-레이아웃 몽돌소파 8인 3150x1650x700,APA,,E81,
,,,,,,,FN512-레이아웃 몽돌소파 12인,○,,5000x3750x700,FN512-레이아웃 몽돌소파 12인 5000x3750x700,APA,,E81,
,,,,,,,,,,,,,,E81,
,,520.0,업무용 가구,,,,,,,,,,,E81,
,,,,,,,,,,,,,,E81,
,,530.0,보관용 가구,,,,,,,,,,,E81,
,,,,,,,,,,,,,,E81,
,,540.0,장비,,,,,,,,,,,E81,
,,,,,,,,,,,,,,E81,
FN600,종교용 가구 및 기기,,,,,,,,,,,,,E81,
,,610.0,휴식용 가구,,,,,,,,,,,E81,
,,,,611.0,로비 및 휴게실 소파,FN611,,,,,,APA,,E81,
,,,,611.0,로비 및 휴게실 소파,FN611,FN611-사각 등받이 조합소파,○,,TYPE-1 600x645x723,FN611-사각 등받이 조합소파 TYPE-1 600x645x723,APA,,E81,
,,,,,,,,○,,TYPE-2 1000x645x723,FN611-사각 등받이 조합소파 TYPE-2 1000x645x723,APA,,E81,
,,,,,,,,○,,TYPE-3 1500x645x723,FN611-사각 등받이 조합소파 TYPE-3 1500x645x723,APA,,E81,
,,,,,,,FN611-곡면 등받이 조합소파 TYPE-1,○,,645x645x723,FN611-곡면 등받이 조합소파 TYPE-1 645x645x723,APA,,E81,
,,,,,,,FN611-곡면 등받이 조합소파 TYPE-2,○,,986x691x723,FN611-곡면 등받이 조합소파 TYPE-2 986x691x723,APA,,E81,
,,,,,,,FN611-곡면 등받이 조합소파 TYPE-3,○,,973x689x723,FN611-곡면 등받이 조합소파 TYPE-3 973x689x723,APA,,E81,
,,,,,,,FN611-사각 조합소파,○,,650x650x400,FN611-사각 조합소파 650x650x400,APA,,E81,
