분류-대-공정,분류-중-재료,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,,,,○,,(ㅁ-500x500) ㅁ-500x500x25.0,BM125-철골구조 각형강관 보 (ㅁ-500x500) ㅁ-500x500x25.0,AEA330,,E23,
,,,,,○,,(ㅁ-500x500) ㅁ-500x500x28.0,BM125-철골구조 각형강관 보 (ㅁ-500x500) ㅁ-500x500x28.0,AEA330,,E23,
,,,,,○,,(ㅁ-500x500) ㅁ-500x500x32.0,BM125-철골구조 각형강관 보 (ㅁ-500x500) ㅁ-500x500x32.0,AEA330,,E23,
,,,,,○,,(ㅁ-500x500) ㅁ-500x500x36.0,BM125-철골구조 각형강관 보 (ㅁ-500x500) ㅁ-500x500x36.0,AEA330,,E23,
,,,,,○,,(ㅁ-550x550) ㅁ-550x550x16.0,BM125-철골구조 각형강관 보 (ㅁ-550x550) ㅁ-550x550x16.0,AEA330,,E23,
,,,,,○,,(ㅁ-550x550) ㅁ-550x550x19.0,BM125-철골구조 각형강관 보 (ㅁ-550x550) ㅁ-550x550x19.0,AEA330,,E23,
,,,,,○,,(ㅁ-550x550) ㅁ-550x550x22.0,BM125-철골구조 각형강관 보 (ㅁ-550x550) ㅁ-550x550x22.0,AEA330,,E23,
,,,,,○,,(ㅁ-550x550) ㅁ-550x550x25.0,BM125-철골구조 각형강관 보 (ㅁ-550x550) ㅁ-550x550x25.0,AEA330,,E23,
,,,,,○,,(ㅁ-550x550) ㅁ-550x550x28.0,BM125-철골구조 각형강관 보 (ㅁ-550x550) ㅁ-550x550x28.0,AEA330,,E23,
,,,,,○,,(ㅁ-550x550) ㅁ-550x550x32.0,BM125-철골구조 각형강관 보 (ㅁ-550x550) ㅁ-550x550x32.0,AEA330,,E23,
,,,,,○,,(ㅁ-550x550) ㅁ-550x550x36.0,BM125-철골구조 각형강관 보 (ㅁ-550x550) ㅁ-550x550x36.0,AEA330,,E23,
,,,,,○,,(ㅁ-600x600) ㅁ-600x600x16.0,BM125-철골구조 각형강관 보 (ㅁ-600x600) ㅁ-600x600x16.0,AEA330,,E23,
,,,,,○,,(ㅁ-600x600) ㅁ-600x600x19.0,BM125-철골구조 각형강관 보 (ㅁ-600x600) ㅁ-600x600x19.0,AEA330,,E23,
,,,,,○,,(ㅁ-600x600) ㅁ-600x600x22.0,BM125-철골구조 각형강관 보 (ㅁ-600x600) ㅁ-600x600x22.0,AEA330,,E23,
,,,,,○,,(ㅁ-600x600) ㅁ-600x600x25.0,BM125-철골구조 각형강관 보 (ㅁ-600x600) ㅁ-600x600x25.0,AEA330,,E23,
,,,,,○,,(ㅁ-600x600) ㅁ-600x600x28.0,BM125-철골구조 각형강관 보 (ㅁ-600x600) ㅁ-600x600x28.0,AEA330,,E23,
,,,,,○,,(ㅁ-600x600) ㅁ-600x600x32.0,BM125-철골구조 각형강관 보 (ㅁ-600x600) ㅁ-600x600x32.0,AEA330,,E23,
,,,,,○,,(ㅁ-600x600) ㅁ-600x600x35.0,BM125-철골구조 각형강관 보 (ㅁ-600x600) ㅁ-600x600x35.0,AEA330,,E23,
,,,,,○,,(ㅁ-650x650) ㅁ-650x650x16.0,BM125-철골구조 각형강관 보 (ㅁ-650x650) ㅁ-650x650x16.0,AEA330,,E23,
,,,,,○,,(ㅁ-650x650) ㅁ-650x650x19.0,BM125-철골구조 각형강관 보 (ㅁ-650x650) ㅁ-650x650x19.0,AEA330,,E23,
,,,,,○,,(ㅁ-650x650) ㅁ-650x650x22.0,BM125-철골구조 각형강관 보 (ㅁ-650x650) ㅁ-650x650x22.0,AEA330,,E23,
,,,,,○,,(ㅁ-650x650) ㅁ-650x650x25.0,BM125-철골구조 각형강관 보 (ㅁ-650x650) ㅁ-650x650x25.0,AEA330,,E23,
,,,,,○,,(ㅁ-650x650) ㅁ-650x650x28.0,BM125-철골구조 각형강관 보 (ㅁ-650x650) ㅁ-650x650x28.0,AEA330,,E23,
,,,,,○,,(ㅁ-650x650) ㅁ-650x650x32.0,BM125-철골구조 각형강관 보 (ㅁ-650x650) ㅁ-650x650x32.0,AEA330,,E23,
,,,,,○,,(ㅁ-650x650) ㅁ-650x650x36.0,BM125-철골구조 각형강관 보 (ㅁ-650x650) ㅁ-650x650x36.0,AEA330,,E23,
,,126.0-경사두께 ㄷ 형강(TFC) 보,BM126,BM126-철골구조 경사두께 ㄷ형강(TFC) 보,○,,,BM126-철골구조 경사두께 ㄷ형강(TFC) 보 ,AEA150,,E23,
,,,,,○,,(ㄷ-75x40) ㄷ-75x40x5x7,BM126-철골구조 경사두께 ㄷ형강(TFC) 보 (ㄷ-75x40) ㄷ-75x40x5x7,AEA150,,E23,
,,,,,○,,(ㄷ-100x50) ㄷ-100x50x5x7.5,BM126-철골구조 경사두께 ㄷ형강(TFC) 보 (ㄷ-100x50) ㄷ-100x50x5x7.5,AEA150,,E23,
,,,,,○,,(ㄷ-125x65) ㄷ-125x65x6x8,BM126-철골구조 경사두께 ㄷ형강(TFC) 보 (ㄷ-125x65) ㄷ-125x65x6x8,AEA150,,E23,
,,,,,○,,(ㄷ-150x75) ㄷ-150x75x6.5x10,BM126-철골구조 경사두께 ㄷ형강(TFC) 보 (ㄷ-150x75) ㄷ-150x75x6.5x10,AEA150,,E23,
,,,,,○,,(ㄷ-150x75) ㄷ-150x75x9.0x12.5,BM126-철골구조 경사두께 ㄷ형강(TFC) 보 (ㄷ-150x75) ㄷ-150x75x9.0x12.5,AEA150,,E23,
,,,,,○,,(ㄷ-180x75) ㄷ-180x75x7.0x10.5,BM126-철골구조 경사두께 ㄷ형강(TFC) 보 (ㄷ-180x75) ㄷ-180x75x7.0x10.5,AEA150,,E23,
,,,,,○,,(ㄷ-200x80) ㄷ-200x80x7.5x11,BM126-철골구조 경사두께 ㄷ형강(TFC) 보 (ㄷ-200x80) ㄷ-200x80x7.5x11,AEA150,,E23,
,,,,,○,,(ㄷ-200x90) ㄷ-200x90x8x13.5,BM126-철골구조 경사두께 ㄷ형강(TFC) 보 (ㄷ-200x90) ㄷ-200x90x8x13.5,AEA150,,E23,
,,,,,○,,(ㄷ-250x90) ㄷ-250x90x9x13,BM126-철골구조 경사두께 ㄷ형강(TFC) 보 (ㄷ-250x90) ㄷ-250x90x9x13,AEA150,,E23,
,,,,,○,,(ㄷ-250x90) ㄷ-250x90x11x14.5,BM126-철골구조 경사두께 ㄷ형강(TFC) 보 (ㄷ-250x90) ㄷ-250x90x11x14.5,AEA150,,E23,
,,,,,○,,(ㄷ-300x90) ㄷ-300x90x9x13,BM126-철골구조 경사두께 ㄷ형강(TFC) 보 (ㄷ-300x90) ㄷ-300x90x9x13,AEA150,,E23,
,,,,,○,,(ㄷ-300x90) ㄷ-300x90x10x15.5,BM126-철골구조 경사두께 ㄷ형강(TFC) 보 (ㄷ-300x90) ㄷ-300x90x10x15.5,AEA150,,E23,
,,,,,○,,(ㄷ-300x90) ㄷ-300x90x12x16,BM126-철골구조 경사두께 ㄷ형강(TFC) 보 (ㄷ-300x90) ㄷ-300x90x12x16,AEA150,,E23,
,,,,,○,,(ㄷ-380x100) ㄷ-380x100x10.5x16,BM126-철골구조 경사두께 ㄷ형강(TFC) 보 (ㄷ-380x100) ㄷ-380x100x10.5x16,AEA150,,E23,
,,,,,○,,(ㄷ-380x100) ㄷ-380x100x13x16.5,BM126-철골구조 경사두께 ㄷ형강(TFC) 보 (ㄷ-380x100) ㄷ-380x100x13x16.5,AEA150,,E23,
,,,,,○,,(ㄷ-380x100) ㄷ-380x100x13x20,BM126-철골구조 경사두께 ㄷ형강(TFC) 보 (ㄷ-380x100) ㄷ-380x100x13x20,AEA150,,E23,
,,126.0-평형플랜지 ㄷ 형강(PFC) 보,BM126,BM126-철골구조 평형플랜지 ㄷ형강(PFC) 보,○,,,BM126-철골구조 평형플랜지 ㄷ형강(PFC) 보 ,AEA150,,E23,
,,,,,○,,(ㄷ-100x50) ㄷ-100x50x4.5x7.5,BM126-철골구조 평형플랜지 ㄷ형강(PFC) 보 (ㄷ-100x50) ㄷ-100x50x4.5x7.5,AEA150,,E23,
,,,,,○,,(ㄷ-125x65) ㄷ-125x65x5.5x8.0,BM126-철골구조 평형플랜지 ㄷ형강(PFC) 보 (ㄷ-125x65) ㄷ-125x65x5.5x8.0,AEA150,,E23,
,,,,,○,,(ㄷ-150x75) ㄷ-150x75x6.0x10.0,BM126-철골구조 평형플랜지 ㄷ형강(PFC) 보 (ㄷ-150x75) ㄷ-150x75x6.0x10.0,AEA150,,E23,
,,,,,○,,(ㄷ-200x80) ㄷ-200x80x6.5x11.5,BM126-철골구조 평형플랜지 ㄷ형강(PFC) 보 (ㄷ-200x80) ㄷ-200x80x6.5x11.5,AEA150,,E23,
,,,,,○,,(ㄷ-200x90) ㄷ-200x90x7.5x13.5,BM126-철골구조 평형플랜지 ㄷ형강(PFC) 보 (ㄷ-200x90) ㄷ-200x90x7.5x13.5,AEA150,,E23,
,,,,,○,,(ㄷ-250x90) ㄷ-250x90x8.5x13.0,BM126-철골구조 평형플랜지 ㄷ형강(PFC) 보 (ㄷ-250x90) ㄷ-250x90x8.5x13.0,AEA150,,E23,
,,,,,○,,(ㄷ-300x90) ㄷ-300x90x8.5x13.0,BM126-철골구조 평형플랜지 ㄷ형강(PFC) 보 (ㄷ-300x90) ㄷ-300x90x8.5x13.0,AEA150,,E23,
,,,,,○,,(ㄷ-380x100) ㄷ-380x100x10.0x16.0,BM126-철골구조 평형플랜지 ㄷ형강(PFC) 보 (ㄷ-380x100) ㄷ-380x100x10.0x16.0,AEA150,,E23,
,,127.0-T 형강 보,BM127,BM127-철골구조 T형강 보,○,,,BM127-철골구조 T형강 보 ,AEA140,,E23,
,,,,,○,,(T-50x100) T-50x100x6x8,BM127-철골구조 T형강 보 (T-50x100) T-50x100x6x8,AEA140,,E23,
,,,,,○,,(T-62.5x125) T-62.5x125x6.5x9,BM127-철골구조 T형강 보 (T-62.5x125) T-62.5x125x6.5x9,AEA140,,E23,
,,,,,○,,(T-75x75) T-75x75x5x7,BM127-철골구조 T형강 보 (T-75x75) T-75x75x5x7,AEA140,,E23,
,,,,,○,,(T-75x100) T-75x100x6x9,BM127-철골구조 T형강 보 (T-75x100) T-75x100x6x9,AEA140,,E23,
,,,,,○,,(T-75x150) T-75x150x7x10,BM127-철골구조 T형강 보 (T-75x150) T-75x150x7x10,AEA140,,E23,
,,,,,○,,(T-100x100) T-100x100x5.5x8,BM127-철골구조 T형강 보 (T-100x100) T-100x100x5.5x8,AEA140,,E23,
,,,,,○,,(T-100x150) T-100x150x9.7x15.0,BM127-철골구조 T형강 보 (T-100x150) T-100x150x9.7x15.0,AEA140,,E23,
,,,,,○,,(T-100x200) T-100x200x8x12,BM127-철골구조 T형강 보 (T-100x200) T-100x200x8x12,AEA140,,E23,
,,,,,○,,(T-100x200) T-100x204x12x12,BM127-철골구조 T형강 보 (T-100x200) T-100x204x12x12,AEA140,,E23,
,,,,,○,,(T-100x200) T-100x202x10x16,BM127-철골구조 T형강 보 (T-100x200) T-100x202x10x16,AEA140,,E23,
,,,,,○,,(T-125x125) T-124x124x5x8,BM127-철골구조 T형강 보 (T-125x125) T-124x124x5x8,AEA140,,E23,
,,,,,○,,(T-125x125) T-125x125x6x9,BM127-철골구조 T형강 보 (T-125x125) T-125x125x6x9,AEA140,,E23,
,,,,,○,,(T-125x175) T-122x175x7x11,BM127-철골구조 T형강 보 (T-125x175) T-122x175x7x11,AEA140,,E23,
,,,,,○,,(T-125x250) T-122x252x11x11,BM127-철골구조 T형강 보 (T-125x250) T-122x252x11x11,AEA140,,E23,
,,,,,○,,(T-125x250) T-124x249x8x13,BM127-철골구조 T형강 보 (T-125x250) T-124x249x8x13,AEA140,,E23,
,,,,,○,,(T-125x250) T-125x250x9x14,BM127-철골구조 T형강 보 (T-125x250) T-125x250x9x14,AEA140,,E23,
,,,,,○,,(T-125x250) T-125x255x14x14,BM127-철골구조 T형강 보 (T-125x250) T-125x255x14x14,AEA140,,E23,
,,,,,○,,(T-150x150) T-149x149x5.5x8,BM127-철골구조 T형강 보 (T-150x150) T-149x149x5.5x8,AEA140,,E23,
,,,,,○,,(T-150x150) T-150x150x6.5x9,BM127-철골구조 T형강 보 (T-150x150) T-150x150x6.5x9,AEA140,,E23,
,,,,,○,,(T-150x200) T-147x200x8x12,BM127-철골구조 T형강 보 (T-150x200) T-147x200x8x12,AEA140,,E23,
,,,,,○,,(T-150x200) T-149x201x9x14,BM127-철골구조 T형강 보 (T-150x200) T-149x201x9x14,AEA140,,E23,
,,,,,○,,(T-150x300) T-147x302x12x12,BM127-철골구조 T형강 보 (T-150x300) T-147x302x12x12,AEA140,,E23,
,,,,,○,,(T-150x300) T-149x299x9x14,BM127-철골구조 T형강 보 (T-150x300) T-149x299x9x14,AEA140,,E23,
,,,,,○,,(T-150x300) T-150x300x10x15,BM127-철골구조 T형강 보 (T-150x300) T-150x300x10x15,AEA140,,E23,
,,,,,○,,(T-150x300) T-150x305x15x15,BM127-철골구조 T형강 보 (T-150x300) T-150x305x15x15,AEA140,,E23,
,,,,,○,,(T-150x300) T-152x301x11x17,BM127-철골구조 T형강 보 (T-150x300) T-152x301x11x17,AEA140,,E23,
,,,,,○,,(T-175x175) T-173x174x6x9,BM127-철골구조 T형강 보 (T-175x175) T-173x174x6x9,AEA140,,E23,
,,,,,○,,(T-175x175) T-175x175x7x11,BM127-철골구조 T형강 보 (T-175x175) T-175x175x7x11,AEA140,,E23,
,,,,,○,,(T-175x250) T-168x249x8x12,BM127-철골구조 T형강 보 (T-175x250) T-168x249x8x12,AEA140,,E23,
,,,,,○,,(T-175x250) T-170x250x9x14,BM127-철골구조 T형강 보 (T-175x250) T-170x250x9x14,AEA140,,E23,
,,,,,○,,(T-175x350) T-172x348x10x16,BM127-철골구조 T형강 보 (T-175x350) T-172x348x10x16,AEA140,,E23,
,,,,,○,,(T-175x350) T-172x354x16x16,BM127-철골구조 T형강 보 (T-175x350) T-172x354x16x16,AEA140,,E23,
,,,,,○,,(T-175x350) T-175x350x12x19,BM127-철골구조 T형강 보 (T-175x350) T-175x350x12x19,AEA140,,E23,
,,,,,○,,(T-200x200) T-198x199x7x11,BM127-철골구조 T형강 보 (T-200x200) T-198x199x7x11,AEA140,,E23,
,,,,,○,,(T-200x200) T-200x200x8x13,BM127-철골구조 T형강 보 (T-200x200) T-200x200x8x13,AEA140,,E23,
,,,,,○,,(T-200x300) T-193x299x9x14,BM127-철골구조 T형강 보 (T-200x300) T-193x299x9x14,AEA140,,E23,
,,,,,○,,(T-200x300) T-195x300x10x16,BM127-철골구조 T형강 보 (T-200x300) T-195x300x10x16,AEA140,,E23,
,,,,,○,,(T-225x200) T-223x199x8x12,BM127-철골구조 T형강 보 (T-225x200) T-223x199x8x12,AEA140,,E23,
,,,,,○,,(T-225x200) T-225x200x9x14,BM127-철골구조 T형강 보 (T-225x200) T-225x200x9x14,AEA140,,E23,
,,,,,○,,(T-225x300) T-217x299x10x15,BM127-철골구조 T형강 보 (T-225x300) T-217x299x10x15,AEA140,,E23,
,,,,,○,,(T-225x300) T-220x300x11x18,BM127-철골구조 T형강 보 (T-225x300) T-220x300x11x18,AEA140,,E23,
,,,,,○,,(T-250x200) T-248x199x9x14,BM127-철골구조 T형강 보 (T-250x200) T-248x199x9x14,AEA140,,E23,
,,,,,○,,(T-250x200) T-250x200x10x16,BM127-철골구조 T형강 보 (T-250x200) T-250x200x10x16,AEA140,,E23,
,,,,,○,,(T-250x200) T-253x201x11x19,BM127-철골구조 T형강 보 (T-250x200) T-253x201x11x19,AEA140,,E23,
,,,,,○,,(T-250x300) T-241x300x11x15,BM127-철골구조 T형강 보 (T-250x300) T-241x300x11x15,AEA140,,E23,
,,,,,○,,(T-250x300) T-241x300x11x18,BM127-철골구조 T형강 보 (T-250x300) T-241x300x11x18,AEA140,,E23,
,,,,,○,,(T-300x200) T-298x199x10x15,BM127-철골구조 T형강 보 (T-300x200) T-298x199x10x15,AEA140,,E23,
,,,,,○,,(T-300x200) T-300x200x11x17,BM127-철골구조 T형강 보 (T-300x200) T-300x200x11x17,AEA140,,E23,
,,,,,○,,(T-300x200) T-303x201x12x20,BM127-철골구조 T형강 보 (T-300x200) T-303x201x12x20,AEA140,,E23,
,,,,,○,,(T-300x200) T-306x202x13x23,BM127-철골구조 T형강 보 (T-300x200) T-306x202x13x23,AEA140,,E23,
,,,,,○,,(T-300x300) T-291x300x12x17,BM127-철골구조 T형강 보 (T-300x300) T-291x300x12x17,AEA140,,E23,
,,,,,○,,(T-300x300) T-294x300x12x20,BM127-철골구조 T형강 보 (T-300x300) T-294x300x12x20,AEA140,,E23,
,,,,,○,,(T-300x300) T-297x302x14x23,BM127-철골구조 T형강 보 (T-300x300) T-297x302x14x23,AEA140,,E23,
,,128.0-환봉,BM128,BM128-환봉,○,,,BM128-환봉 ,,AEAA,E23,
,,,,,○,,D6mm,BM128-환봉 D6mm,,AEAA,E23,
,,,,,○,,D7mm,BM128-환봉 D7mm,,AEAA,E23,
,,,,,○,,D8mm,BM128-환봉 D8mm,,AEAA,E23,
,,,,,○,,D9mm,BM128-환봉 D9mm,,AEAA,E23,
,,,,,○,,D10mm,BM128-환봉 D10mm,,AEAA,E23,
,,,,,○,,D11mm,BM128-환봉 D11mm,,AEAA,E23,
,,,,,○,,D12mm,BM128-환봉 D12mm,,AEAA,E23,
,,,,,○,,D13mm,BM128-환봉 D13mm,,AEAA,E23,
,,,,,○,,D14mm,BM128-환봉 D14mm,,AEAA,E23,
,,,,,○,,D16mm,BM128-환봉 D16mm,,AEAA,E23,
,,,,,○,,D18mm,BM128-환봉 D18mm,,AEAA,E23,
,,,,,○,,D19mm,BM128-환봉 D19mm,,AEAA,E23,
,,,,,○,,D20mm,BM128-환봉 D20mm,,AEAA,E23,
,,,,,○,,D22mm,BM128-환봉 D22mm,,AEAA,E23,
,,,,,○,,D24mm,BM128-환봉 D24mm,,AEAA,E23,
,,,,,○,,D25mm,BM128-환봉 D25mm,,AEAA,E23,
,,,,,○,,D27mm,BM128-환봉 D27mm,,AEAA,E23,
,,,,,○,,D28mm,BM128-환봉 D28mm,,AEAA,E23,
,,,,,○,,D30mm,BM128-환봉 D30mm,,AEAA,E23,
,,,,,○,,D32mm,BM128-환봉 D32mm,,AEAA,E23,
,,,,,○,,D33mm,BM128-환봉 D33mm,,AEAA,E23,
,,,,,○,,D36mm,BM128-환봉 D36mm,,AEAA,E23,
,,,,,○,,D38mm,BM128-환봉 D38mm,,AEAA,E23,
,,,,,○,,D39mm,BM128-환봉 D39mm,,AEAA,E23,
,,,,,○,,D42mm,BM128-환봉 D42mm,,AEAA,E23,
,,129.0-기타 보,BM129,BM129-철골구조 Z형강 보,○,,,BM129-철골구조 Z형강 보 ,AEA130,,E23,
,,,,,○,,(Z-40x20x20) 2.3t,BM129-철골구조 Z형강 보 (Z-40x20x20) 2.3t,AEA130,,E23,
,,,,,○,,(Z-60x30x30) 2.3t,BM129-철골구조 Z형강 보 (Z-60x30x30) 2.3t,AEA130,,E23,
,,,,,○,,(Z-75x30x20) 2.3t,BM129-철골구조 Z형강 보 (Z-75x30x20) 2.3t,AEA130,,E23,
,,,,,○,,(Z-75x30x30) 2.3t,BM129-철골구조 Z형강 보 (Z-75x30x30) 2.3t,AEA130,,E23,
,,,,,○,,(Z-75x40x30) 2.3t,BM129-철골구조 Z형강 보 (Z-75x40x30) 2.3t,AEA130,,E23,
,,,,,○,,(Z-100x50x50) 2.3t,BM129-철골구조 Z형강 보 (Z-100x50x50) 2.3t,AEA130,,E23,
,,,,,○,,(Z-100x50x50) 3.2t,BM129-철골구조 Z형강 보 (Z-100x50x50) 3.2t,AEA130,,E23,
,,,BM129,BM129-철골구조 LC형강 보,○,,(LC-60x30x10) 1.6t,BM129-철골구조 LC형강 보 (LC-60x30x10) 1.6t,,AEAB,E23,
,,,,,○,,(LC-60x30x10) 2.0t,BM129-철골구조 LC형강 보 (LC-60x30x10) 2.0t,,AEAB,E23,
,,,,,○,,(LC-60x30x10) 2.3t,BM129-철골구조 LC형강 보 (LC-60x30x10) 2.3t,,AEAB,E23,
,,,,,○,,(LC-70x40x25) 1.6t,BM129-철골구조 LC형강 보 (LC-70x40x25) 1.6t,,AEAB,E23,
,,,,,○,,(LC-250x75x25) 4.5t,BM129-철골구조 LC형강 보 (LC-250x75x25) 4.5t,,AEAB,E23,
,,,,,○,,(LC-200x75x25) 3.2t,BM129-철골구조 LC형강 보 (LC-200x75x25) 3.2t,,AEAB,E23,
,,,,,○,,(LC-200x75x25) 4.0t,BM129-철골구조 LC형강 보 (LC-200x75x25) 4.0t,,AEAB,E23,
,,,,,○,,(LC-200x75x25) 4.5t,BM129-철골구조 LC형강 보 (LC-200x75x25) 4.5t,,AEAB,E23,
,,,,,○,,(LC-200x75x20) 3.2t,BM129-철골구조 LC형강 보 (LC-200x75x20) 3.2t,,AEAB,E23,
,,,,,○,,(LC-200x75x20) 4.0t,BM129-철골구조 LC형강 보 (LC-200x75x20) 4.0t,,AEAB,E23,
,,,,,○,,(LC-200x75x20) 4.5t,BM129-철골구조 LC형강 보 (LC-200x75x20) 4.5t,,AEAB,E23,
,,,,,○,,(LC-150x75x25) 3.2t,BM129-철골구조 LC형강 보 (LC-150x75x25) 3.2t,,AEAB,E23,
,,,,,○,,(LC-150x75x25) 4.0t,BM129-철골구조 LC형강 보 (LC-150x75x25) 4.0t,,AEAB,E23,
,,,,,○,,(LC-150x75x25) 4.5t,BM129-철골구조 LC형강 보 (LC-150x75x25) 4.5t,,AEAB,E23,
,,,,,○,,(LC-150x75x20) 3.2t,BM129-철골구조 LC형강 보 (LC-150x75x20) 3.2t,,AEAB,E23,
,,,,,○,,(LC-150x75x20) 4.0t,BM129-철골구조 LC형강 보 (LC-150x75x20) 4.0t,,AEAB,E23,
,,,,,○,,(LC-150x75x20) 4.5t,BM129-철골구조 LC형강 보 (LC-150x75x20) 4.5t,,AEAB,E23,
,,,,,○,,(LC-150x65x20) 2.3t,BM129-철골구조 LC형강 보 (LC-150x65x20) 2.3t,,AEAB,E23,
,,,,,○,,(LC-150x65x20) 3.2t,BM129-철골구조 LC형강 보 (LC-150x65x20) 3.2t,,AEAB,E23,
,,,,,○,,(LC-150x65x20) 4.0t,BM129-철골구조 LC형강 보 (LC-150x65x20) 4.0t,,AEAB,E23,
,,,,,○,,(LC-125x50x20) 2.3t,BM129-철골구조 LC형강 보 (LC-125x50x20) 2.3t,,AEAB,E23,
,,,,,○,,(LC-125x50x20) 3.2t,BM129-철골구조 LC형강 보 (LC-125x50x20) 3.2t,,AEAB,E23,
,,,,,○,,(LC-125x50x20) 4.0t,BM129-철골구조 LC형강 보 (LC-125x50x20) 4.0t,,AEAB,E23,
,,,,,○,,(LC-125x50x20) 4.5t,BM129-철골구조 LC형강 보 (LC-125x50x20) 4.5t,,AEAB,E23,
,,,,,○,,(LC-120x60x25) 4.5t,BM129-철골구조 LC형강 보 (LC-120x60x25) 4.5t,,AEAB,E23,
,,,,,○,,(LC-120x60x20) 2.3t,BM129-철골구조 LC형강 보 (LC-120x60x20) 2.3t,,AEAB,E23,
,,,,,○,,(LC-120x60x20) 3.2t,BM129-철골구조 LC형강 보 (LC-120x60x20) 3.2t,,AEAB,E23,
,,,,,○,,(LC-120x40x20) 3.2t,BM129-철골구조 LC형강 보 (LC-120x40x20) 3.2t,,AEAB,E23,
,,,,,○,,(LC-100x50x20) 1.6t,BM129-철골구조 LC형강 보 (LC-100x50x20) 1.6t,,AEAB,E23,
,,,,,○,,(LC-100x50x20) 2.0t,BM129-철골구조 LC형강 보 (LC-100x50x20) 2.0t,,AEAB,E23,
,,,,,○,,(LC-100x50x20) 2.3t,BM129-철골구조 LC형강 보 (LC-100x50x20) 2.3t,,AEAB,E23,
,,,,,○,,(LC-100x50x20) 2.8t,BM129-철골구조 LC형강 보 (LC-100x50x20) 2.8t,,AEAB,E23,
,,,,,○,,(LC-100x50x20) 3.2t,BM129-철골구조 LC형강 보 (LC-100x50x20) 3.2t,,AEAB,E23,
,,,,,○,,(LC-100x50x20) 4.0t,BM129-철골구조 LC형강 보 (LC-100x50x20) 4.0t,,AEAB,E23,
,,,,,○,,(LC-100x50x20) 4.5t,BM129-철골구조 LC형강 보 (LC-100x50x20) 4.5t,,AEAB,E23,
,,,,,○,,(LC-90x45x20) 1.6t,BM129-철골구조 LC형강 보 (LC-90x45x20) 1.6t,,AEAB,E23,
,,,,,○,,(LC-90x45x20) 2.3t,BM129-철골구조 LC형강 보 (LC-90x45x20) 2.3t,,AEAB,E23,
,,,,,○,,(LC-90x45x20) 3.2t,BM129-철골구조 LC형강 보 (LC-90x45x20) 3.2t,,AEAB,E23,
,,,,,○,,(LC-75x45x15) 1.6t,BM129-철골구조 LC형강 보 (LC-75x45x15) 1.6t,,AEAB,E23,
,,,,,○,,(LC-75x45x15) 2.0t,BM129-철골구조 LC형강 보 (LC-75x45x15) 2.0t,,AEAB,E23,
,,,,,○,,(LC-75x45x15) 2.3t,BM129-철골구조 LC형강 보 (LC-75x45x15) 2.3t,,AEAB,E23,
,,,,,○,,(LC-75x35x15) 2.3t,BM129-철골구조 LC형강 보 (LC-75x35x15) 2.3t,,AEAB,E23,
,,,,,○,,(LC-150x50x20) 2.3t,BM129-철골구조 LC형강 보 (LC-150x50x20) 2.3t,,AEAB,E23,
,,,,,○,,(LC-150x50x20) 3.2t,BM129-철골구조 LC형강 보 (LC-150x50x20) 3.2t,,AEAB,E23,
,,,,,○,,(LC-150x50x20) 4.5t,BM129-철골구조 LC형강 보 (LC-150x50x20) 4.5t,,AEAB,E23,
,,,BM129,BM129-철골구조 2L형강 보,○,,(2L-50x50) 3.2t,BM129-철골구조 2L형강 보 (2L-50x50) 3.2t,,AEAB,E23,
,130.0-철골철근콘크리트 구조,,BM130,BM130-철골철근콘크리트구조 보,○,,,BM130-철골철근콘크리트구조 보 ,AD+AEA,,E23,
,,131.0-정사각형 SRC보,BM131,BM131-철골철근콘크리트구조 정사각형 SRC 보,○,,,BM131-철골철근콘크리트구조 정사각형 SRC 보 ,AD+AEA,,E23,
,,132.0-직사각형 SRC보,BM132,BM132-철골철근콘크리트구조 직사각형 SRC 보,○,,,BM132-철골철근콘크리트구조 직사각형 SRC 보 ,AD+AEA,,E23,
,140.0-목구조,,BM140,BM140-목구조 보,○,,,BM140-목구조 보 ,AIA,,E23,
,,141.0-정사각형 목재보,BM141,BM141-목구조 정사각형 목재보,○,,,BM141-목구조 정사각형 목재보 ,AIA,,E23,
,,142.0-직사각형 목재보,BM142,BM142-목구조 직사각형 목재보,○,,,BM142-목구조 직사각형 목재보 ,AIA,,E23,
,,143.0-원형 목재보,BM143,BM143-목구조 원형 목재보,○,,,BM143-목구조 원형 목재보 ,AIA,,E23,
,,,,,581,0.0,,,,,,
