분류-대-공정,분류-대-공정,분류-중-재료,분류-중-재료,분류-소-객체유형,분류-소-객체유형,라이브러리-라이브러리 ID(코드),라이브러리-파일명,라이브러리-확장자-rfa,라이브러리-확장자-rte,라이브러리-명칭,라이브러리-명칭(유형명),조달청 표준공사코드-세부공종코드(전체),조달청 표준공사코드-세부공종코드(추가),관련규격-KBIMS 부위분류,비고
,,,,,,,,,루,루버포함 1800x2000mm,DR323-네짝 미서기문(알루미늄) 루버포함 1800x2000mm,,ALA41040200B,E333,
,,,,,,,,,루,루버포함 1800x2100mm,DR323-네짝 미서기문(알루미늄) 루버포함 1800x2100mm,,ALA41040300B,E333,
,,,,,,,,,루,루버포함 1800x2400mm,DR323-네짝 미서기문(알루미늄) 루버포함 1800x2400mm,,ALA41040400B,E333,
,,,,,,,,,루,루버포함 1900x1800mm,DR323-네짝 미서기문(알루미늄) 루버포함 1900x1800mm,,ALA41040500B,E333,
,,,,,,,,,루,루버포함 1900x1900mm,DR323-네짝 미서기문(알루미늄) 루버포함 1900x1900mm,,ALA41040600B,E333,
,,,,,,,,,루,루버포함 1900x2000mm,DR323-네짝 미서기문(알루미늄) 루버포함 1900x2000mm,,ALA41040700B,E333,
,,,,,,,,,루,루버포함 1900x2100mm,DR323-네짝 미서기문(알루미늄) 루버포함 1900x2100mm,,ALA41040800B,E333,
,,,,,,,,,루,루버포함 1900x2400mm,DR323-네짝 미서기문(알루미늄) 루버포함 1900x2400mm,,ALA41040900B,E333,
,,,,,,,,,루,루버포함 2000x1800mm,DR323-네짝 미서기문(알루미늄) 루버포함 2000x1800mm,,ALA41041000B,E333,
,,,,,,,,,루,루버포함 2000x1900mm,DR323-네짝 미서기문(알루미늄) 루버포함 2000x1900mm,,ALA41044100B,E333,
,,,,,,,,,루,루버포함 2000x2000mm,DR323-네짝 미서기문(알루미늄) 루버포함 2000x2000mm,,ALA41044200B,E333,
,,,,,,,,,루,루버포함 2000x2100mm,DR323-네짝 미서기문(알루미늄) 루버포함 2000x2100mm,,ALA41041300B,E333,
,,,,,,,,,루,루버포함 2000x2400mm,DR323-네짝 미서기문(알루미늄) 루버포함 2000x2400mm,,ALA41041400B,E333,
,,,,,,,,,루,루버포함 2400x1800mm,DR323-네짝 미서기문(알루미늄) 루버포함 2400x1800mm,,ALA41041500B,E333,
,,,,,,,,,루,루버포함 2400x1900mm,DR323-네짝 미서기문(알루미늄) 루버포함 2400x1900mm,,ALA41041600B,E333,
,,,,,,,,,루,루버포함 2400x2000mm,DR323-네짝 미서기문(알루미늄) 루버포함 2400x2000mm,,ALA41041700B,E333,
,,,,,,,,,루,루버포함 2400x2100mm,DR323-네짝 미서기문(알루미늄) 루버포함 2400x2100mm,,ALA41041800B,E333,
,,,,,,,,,루,루버포함 2400x2400mm,DR323-네짝 미서기문(알루미늄) 루버포함 2400x2400mm,,ALA41041900B,E333,
,,,,324.0,목재,DR324,DR324-네짝 미서기문(목재),○,,1800x1800mm,DR324-네짝 미서기문(목재) 1800x1800mm,ALA310300000,,E333,
,,,,,,,,○,,1800x1900mm,DR324-네짝 미서기문(목재) 1800x1900mm,ALA310301000,,E333,
,,,,,,,,○,,1800x2000mm,DR324-네짝 미서기문(목재) 1800x2000mm,ALA310302000,,E333,
,,,,,,,,○,,1800x2100mm,DR324-네짝 미서기문(목재) 1800x2100mm,ALA310303000,,E333,
,,,,,,,,○,,1800x2400mm,DR324-네짝 미서기문(목재) 1800x2400mm,ALA310304000,,E333,
,,,,,,,,○,,1900x1800mm,DR324-네짝 미서기문(목재) 1900x1800mm,ALA310305000,,E333,
,,,,,,,,○,,1900x1900mm,DR324-네짝 미서기문(목재) 1900x1900mm,ALA310306000,,E333,
,,,,,,,,○,,1900x2000mm,DR324-네짝 미서기문(목재) 1900x2000mm,ALA310307000,,E333,
,,,,,,,,○,,1900x2100mm,DR324-네짝 미서기문(목재) 1900x2100mm,ALA310308000,,E333,
,,,,,,,,○,,1900x2400mm,DR324-네짝 미서기문(목재) 1900x2400mm,ALA310309000,,E333,
,,,,,,,,○,,2000x1800mm,DR324-네짝 미서기문(목재) 2000x1800mm,ALA310310000,,E333,
,,,,,,,,○,,2000x1900mm,DR324-네짝 미서기문(목재) 2000x1900mm,ALA310331000,,E333,
,,,,,,,,○,,2000x2000mm,DR324-네짝 미서기문(목재) 2000x2000mm,ALA310332000,,E333,
,,,,,,,,○,,2000x2100mm,DR324-네짝 미서기문(목재) 2000x2100mm,ALA310313000,,E333,
,,,,,,,,○,,2000x2400mm,DR324-네짝 미서기문(목재) 2000x2400mm,ALA310314000,,E333,
,,,,,,,,○,,2400x1800mm,DR324-네짝 미서기문(목재) 2400x1800mm,ALA310315000,,E333,
,,,,,,,,○,,2400x1900mm,DR324-네짝 미서기문(목재) 2400x1900mm,ALA310316000,,E333,
,,,,,,,,○,,2400x2000mm,DR324-네짝 미서기문(목재) 2400x2000mm,ALA310317000,,E333,
,,,,,,,,○,,2400x2100mm,DR324-네짝 미서기문(목재) 2400x2100mm,ALA310318000,,E333,
,,,,,,,,○,,2400x2400mm,DR324-네짝 미서기문(목재) 2400x2400mm,ALA310319000,,E333,
,,,,,,,,○,도,도장포함 1800x1800mm,DR324-네짝 미서기문(목재) 도장포함 1800x1800mm,ALA310400000,,E333,
,,,,,,,,○,도,도장포함 1800x1900mm,DR324-네짝 미서기문(목재) 도장포함 1800x1900mm,ALA310401000,,E333,
,,,,,,,,○,도,도장포함 1800x2000mm,DR324-네짝 미서기문(목재) 도장포함 1800x2000mm,ALA310402000,,E333,
,,,,,,,,○,도,도장포함 1800x2100mm,DR324-네짝 미서기문(목재) 도장포함 1800x2100mm,ALA310403000,,E333,
,,,,,,,,○,도,도장포함 1800x2400mm,DR324-네짝 미서기문(목재) 도장포함 1800x2400mm,ALA310404000,,E333,
,,,,,,,,○,도,도장포함 1900x1800mm,DR324-네짝 미서기문(목재) 도장포함 1900x1800mm,ALA310405000,,E333,
,,,,,,,,○,도,도장포함 1900x1900mm,DR324-네짝 미서기문(목재) 도장포함 1900x1900mm,ALA310406000,,E333,
,,,,,,,,○,도,도장포함 1900x2000mm,DR324-네짝 미서기문(목재) 도장포함 1900x2000mm,ALA310407000,,E333,
,,,,,,,,○,도,도장포함 1900x2100mm,DR324-네짝 미서기문(목재) 도장포함 1900x2100mm,ALA310408000,,E333,
,,,,,,,,○,도,도장포함 1900x2400mm,DR324-네짝 미서기문(목재) 도장포함 1900x2400mm,ALA310409000,,E333,
,,,,,,,,○,도,도장포함 2000x1800mm,DR324-네짝 미서기문(목재) 도장포함 2000x1800mm,ALA310410000,,E333,
,,,,,,,,○,도,도장포함 2000x1900mm,DR324-네짝 미서기문(목재) 도장포함 2000x1900mm,ALA310431000,,E333,
,,,,,,,,○,도,도장포함 2000x2000mm,DR324-네짝 미서기문(목재) 도장포함 2000x2000mm,ALA310432000,,E333,
,,,,,,,,○,도,도장포함 2000x2100mm,DR324-네짝 미서기문(목재) 도장포함 2000x2100mm,ALA310413000,,E333,
,,,,,,,,○,도,도장포함 2000x2400mm,DR324-네짝 미서기문(목재) 도장포함 2000x2400mm,ALA310414000,,E333,
,,,,,,,,○,도,도장포함 2400x1800mm,DR324-네짝 미서기문(목재) 도장포함 2400x1800mm,ALA310415000,,E333,
,,,,,,,,○,도,도장포함 2400x1900mm,DR324-네짝 미서기문(목재) 도장포함 2400x1900mm,ALA310416000,,E333,
,,,,,,,,○,도,도장포함 2400x2000mm,DR324-네짝 미서기문(목재) 도장포함 2400x2000mm,ALA310417000,,E333,
,,,,,,,,○,도,도장포함 2400x2100mm,DR324-네짝 미서기문(목재) 도장포함 2400x2100mm,ALA310418000,,E333,
,,,,,,,,○,도,도장포함 2400x2400mm,DR324-네짝 미서기문(목재) 도장포함 2400x2400mm,ALA310419000,,E333,
,,,,,,,,○,유,유리포함 1800x1800mm,DR324-네짝 미서기문(목재) 유리포함 1800x1800mm,,ALA31040000A,E333,
,,,,,,,,○,유,유리포함 1800x1900mm,DR324-네짝 미서기문(목재) 유리포함 1800x1900mm,,ALA31040100A,E333,
,,,,,,,,○,유,유리포함 1800x2000mm,DR324-네짝 미서기문(목재) 유리포함 1800x2000mm,,ALA31040200A,E333,
,,,,,,,,○,유,유리포함 1800x2100mm,DR324-네짝 미서기문(목재) 유리포함 1800x2100mm,,ALA31040300A,E333,
,,,,,,,,○,유,유리포함 1800x2400mm,DR324-네짝 미서기문(목재) 유리포함 1800x2400mm,,ALA31040400A,E333,
,,,,,,,,○,유,유리포함 1900x1800mm,DR324-네짝 미서기문(목재) 유리포함 1900x1800mm,,ALA31040500A,E333,
,,,,,,,,○,유,유리포함 1900x1900mm,DR324-네짝 미서기문(목재) 유리포함 1900x1900mm,,ALA31040600A,E333,
,,,,,,,,○,유,유리포함 1900x2000mm,DR324-네짝 미서기문(목재) 유리포함 1900x2000mm,,ALA31040700A,E333,
,,,,,,,,○,유,유리포함 1900x2100mm,DR324-네짝 미서기문(목재) 유리포함 1900x2100mm,,ALA31040800A,E333,
,,,,,,,,○,유,유리포함 1900x2400mm,DR324-네짝 미서기문(목재) 유리포함 1900x2400mm,,ALA31040900A,E333,
,,,,,,,,○,유,유리포함 2000x1800mm,DR324-네짝 미서기문(목재) 유리포함 2000x1800mm,,ALA31041000A,E333,
,,,,,,,,○,유,유리포함 2000x1900mm,DR324-네짝 미서기문(목재) 유리포함 2000x1900mm,,ALA31043100A,E333,
,,,,,,,,○,유,유리포함 2000x2000mm,DR324-네짝 미서기문(목재) 유리포함 2000x2000mm,,ALA31043200A,E333,
,,,,,,,,○,유,유리포함 2000x2100mm,DR324-네짝 미서기문(목재) 유리포함 2000x2100mm,,ALA31041300A,E333,
,,,,,,,,○,유,유리포함 2000x2400mm,DR324-네짝 미서기문(목재) 유리포함 2000x2400mm,,ALA31041400A,E333,
,,,,,,,,○,유,유리포함 2400x1800mm,DR324-네짝 미서기문(목재) 유리포함 2400x1800mm,,ALA31041500A,E333,
,,,,,,,,○,유,유리포함 2400x1900mm,DR324-네짝 미서기문(목재) 유리포함 2400x1900mm,,ALA31041600A,E333,
,,,,,,,,○,유,유리포함 2400x2000mm,DR324-네짝 미서기문(목재) 유리포함 2400x2000mm,,ALA31041700A,E333,
,,,,,,,,○,유,유리포함 2400x2100mm,DR324-네짝 미서기문(목재) 유리포함 2400x2100mm,,ALA31041800A,E333,
,,,,,,,,○,유,유리포함 2400x2400mm,DR324-네짝 미서기문(목재) 유리포함 2400x2400mm,,ALA31041900A,E333,
,,,,,,,,,루,루버포함 1800x1800mm,DR324-네짝 미서기문(목재) 루버포함 1800x1800mm,,ALA31040000B,E333,
,,,,,,,,,루,루버포함 1800x1900mm,DR324-네짝 미서기문(목재) 루버포함 1800x1900mm,,ALA31040100B,E333,
,,,,,,,,,루,루버포함 1800x2000mm,DR324-네짝 미서기문(목재) 루버포함 1800x2000mm,,ALA31040200B,E333,
,,,,,,,,,루,루버포함 1800x2100mm,DR324-네짝 미서기문(목재) 루버포함 1800x2100mm,,ALA31040300B,E333,
,,,,,,,,,루,루버포함 1800x2400mm,DR324-네짝 미서기문(목재) 루버포함 1800x2400mm,,ALA31040400B,E333,
,,,,,,,,,루,루버포함 1900x1800mm,DR324-네짝 미서기문(목재) 루버포함 1900x1800mm,,ALA31040500B,E333,
,,,,,,,,,루,루버포함 1900x1900mm,DR324-네짝 미서기문(목재) 루버포함 1900x1900mm,,ALA31040600B,E333,
,,,,,,,,,루,루버포함 1900x2000mm,DR324-네짝 미서기문(목재) 루버포함 1900x2000mm,,ALA31040700B,E333,
,,,,,,,,,루,루버포함 1900x2100mm,DR324-네짝 미서기문(목재) 루버포함 1900x2100mm,,ALA31040800B,E333,
,,,,,,,,,루,루버포함 1900x2400mm,DR324-네짝 미서기문(목재) 루버포함 1900x2400mm,,ALA31040900B,E333,
,,,,,,,,,루,루버포함 2000x1800mm,DR324-네짝 미서기문(목재) 루버포함 2000x1800mm,,ALA31041000B,E333,
,,,,,,,,,루,루버포함 2000x1900mm,DR324-네짝 미서기문(목재) 루버포함 2000x1900mm,,ALA31043100B,E333,
,,,,,,,,,루,루버포함 2000x2000mm,DR324-네짝 미서기문(목재) 루버포함 2000x2000mm,,ALA31043200B,E333,
,,,,,,,,,루,루버포함 2000x2100mm,DR324-네짝 미서기문(목재) 루버포함 2000x2100mm,,ALA31041300B,E333,
,,,,,,,,,루,루버포함 2000x2400mm,DR324-네짝 미서기문(목재) 루버포함 2000x2400mm,,ALA31041400A,E333,
,,,,,,,,,루,루버포함 2400x1800mm,DR324-네짝 미서기문(목재) 루버포함 2400x1800mm,,ALA31041500B,E333,
,,,,,,,,,루,루버포함 2400x1900mm,DR324-네짝 미서기문(목재) 루버포함 2400x1900mm,,ALA31041600B,E333,
,,,,,,,,,루,루버포함 2400x2000mm,DR324-네짝 미서기문(목재) 루버포함 2400x2000mm,,ALA31041700B,E333,
,,,,,,,,,루,루버포함 2400x2100mm,DR324-네짝 미서기문(목재) 루버포함 2400x2100mm,,ALA31041800B,E333,
,,,,,,,,,루,루버포함 2400x2400mm,DR324-네짝 미서기문(목재) 루버포함 2400x2400mm,,ALA31041900B,E333,
,,,,325.0,플라스틱,DR325,DR325-네짝 미서기문(플라스틱),○,,단색 1800x1800mm,DR325-네짝 미서기문(플라스틱) 단색 1800x1800mm,,ALA63B020000,E333,
,,,,,,,,○,,단색 1800x1900mm,DR325-네짝 미서기문(플라스틱) 단색 1800x1900mm,,ALA63B020000,E333,
,,,,,,,,○,,단색 1800x2000mm,DR325-네짝 미서기문(플라스틱) 단색 1800x2000mm,,ALA63B020000,E333,
,,,,,,,,○,,단색 1800x2100mm,DR325-네짝 미서기문(플라스틱) 단색 1800x2100mm,,ALA63B020100,E333,
,,,,,,,,○,,단색 1800x2400mm,DR325-네짝 미서기문(플라스틱) 단색 1800x2400mm,,ALA63B020200,E333,
,,,,,,,,○,,단색 2000x1800mm,DR325-네짝 미서기문(플라스틱) 단색 2000x1800mm,,ALA63B020300,E333,
,,,,,,,,○,,단색 2000x1900mm,DR325-네짝 미서기문(플라스틱) 단색 2000x1900mm,,ALA63B020000,E333,
,,,,,,,,○,,단색 2000x2000mm,DR325-네짝 미서기문(플라스틱) 단색 2000x2000mm,,ALA63B020000,E333,
,,,,,,,,○,,단색 2000x2100mm,DR325-네짝 미서기문(플라스틱) 단색 2000x2100mm,,ALA63B020400,E333,
,,,,,,,,○,,단색 2000x2400mm,DR325-네짝 미서기문(플라스틱) 단색 2000x2400mm,,ALA63B020500,E333,
,,,,,,,,○,,단색 2400x1800mm,DR325-네짝 미서기문(플라스틱) 단색 2400x1800mm,,ALA63B020600,E333,
,,,,,,,,○,,단색 2400x1900mm,DR325-네짝 미서기문(플라스틱) 단색 2400x1900mm,,ALA63B020000,E333,
,,,,,,,,○,,단색 2400x2000mm,DR325-네짝 미서기문(플라스틱) 단색 2400x2000mm,,ALA63B020000,E333,
,,,,,,,,○,,단색 2400x2100mm,DR325-네짝 미서기문(플라스틱) 단색 2400x2100mm,,ALA63B020700,E333,
,,,,,,,,○,,단색 2400x2400mm,DR325-네짝 미서기문(플라스틱) 단색 2400x2400mm,,ALA63B020800,E333,
,,,,,,,,○,유,유리포함 1800x1800mm,DR325-네짝 미서기문(플라스틱) 유리포함 1800x1800mm,,ALA63C020000,E333,
,,,,,,,,○,유,유리포함 1800x2100mm,DR325-네짝 미서기문(플라스틱) 유리포함 1800x2100mm,,ALA63C020100,E333,
,,,,,,,,○,유,유리포함 1800x2400mm,DR325-네짝 미서기문(플라스틱) 유리포함 1800x2400mm,,ALA63C020200,E333,
,,,,,,,,○,유,유리포함 2000x1800mm,DR325-네짝 미서기문(플라스틱) 유리포함 2000x1800mm,,ALA63C020300,E333,
,,,,,,,,○,유,유리포함 2000x2100mm,DR325-네짝 미서기문(플라스틱) 유리포함 2000x2100mm,,ALA63C020400,E333,
,,,,,,,,○,유,유리포함 2000x2400mm,DR325-네짝 미서기문(플라스틱) 유리포함 2000x2400mm,,ALA63C020500,E333,
,,,,,,,,○,유,유리포함 2400x1800mm,DR325-네짝 미서기문(플라스틱) 유리포함 2400x1800mm,,ALA63C020600,E333,
,,,,,,,,○,유,유리포함 2400x2100mm,DR325-네짝 미서기문(플라스틱) 유리포함 2400x2100mm,,ALA63C020700,E333,
,,,,,,,,○,유,유리포함 2400x2400mm,DR325-네짝 미서기문(플라스틱) 유리포함 2400x2400mm,,ALA63C020800,E333,
,,,,,,,,,루,루버포함 1800x1800mm,DR325-네짝 미서기문(플라스틱) 루버포함 1800x1800mm,,ALA63D020000,E333,
,,,,,,,,,루,루버포함 1800x2100mm,DR325-네짝 미서기문(플라스틱) 루버포함 1800x2100mm,,ALA63D020100,E333,
,,,,,,,,,루,루버포함 1800x2400mm,DR325-네짝 미서기문(플라스틱) 루버포함 1800x2400mm,,ALA63D020200,E333,
,,,,,,,,,루,루버포함 2000x1800mm,DR325-네짝 미서기문(플라스틱) 루버포함 2000x1800mm,,ALA63D020300,E333,
,,,,,,,,,루,루버포함 2000x2100mm,DR325-네짝 미서기문(플라스틱) 루버포함 2000x2100mm,,ALA63D020400,E333,
,,,,,,,,,루,루버포함 2000x2400mm,DR325-네짝 미서기문(플라스틱) 루버포함 2000x2400mm,,ALA63D020500,E333,
,,,,,,,,,루,루버포함 2400x1800mm,DR325-네짝 미서기문(플라스틱) 루버포함 2400x1800mm,,ALA63D020600,E333,
,,,,,,,,,루,루버포함 2400x2100mm,DR325-네짝 미서기문(플라스틱) 루버포함 2400x2100mm,,ALA63D020700,E333,
,,,,,,,,,루,루버포함 2400x2400mm,DR325-네짝 미서기문(플라스틱) 루버포함 2400x2400mm,,ALA63D020800,E333,
DR400,회전문,,,,,DR400,DR400-회전문,○,,,DR400-회전문 ,ALA52,,E333,
,,410.0,수동식,,,DR410,DR410-수동식 회전문,○,,,DR410-수동식 회전문 ,ALA521,,E333,
,,,,411.0,"강재 (철재, 스틸)",,,,,,,,,E333,
,,,,412.0,스테인레스 스틸,DR412,"DR412-회전문(수동식, 스테인리스 스틸)",○,,3000x2400mm,"DR412-회전문(수동식, 스테인리스 스틸) 3000x2400mm",,ALA521A,E333,
,,,,413.0,알루미늄,DR413,"DR413-회전문(수동식, 알루미늄)",○,,3000x2400mm,"DR413-회전문(수동식, 알루미늄) 3000x2400mm",,ALA521B,E333,
,,,,414.0,목재,,,,,,,,,E333,
,,,,415.0,플라스틱,,,,,,,,,E333,
,,420.0,전동식,,,DR420,DR420-전동식 회전문,○,,,DR420-전동식 회전문 ,ALA522,,E333,
,,,,421.0,"강재 (철재, 스틸)",,,,,,,,,E333,
,,,,422.0,스테인레스 스틸,DR422,"DR422-회전문(전동식, 스테인리스 스틸)",○,,3000x2400mm,"DR422-회전문(전동식, 스테인리스 스틸) 3000x2400mm",,ALA522A,E333,
,,,,423.0,알루미늄,DR423,"DR423-회전문(전동식, 알루미늄)",○,,3000x2400mm,"DR423-회전문(전동식, 알루미늄) 3000x2400mm",,ALA522B,E333,
,,,,424.0,목재,,,,,,,,,E333,
,,,,425.0,플라스틱,,,,,, ,,,E333,
DR500,고정문,,,,,,,,,, ,,,E333,
DR600,셔터문,,,,,DR600,DR600-셔터문,○,,2400x2400,DR600-셔터문 2400x2400,ALA,,E333,
DR700,접이문,,,,,DR700,DR700-접이문,○,,2400x2200,DR700-접이문 2400x2200,ALA,,E333,
,,710.0,일방,,,DR710,DR710-접이문 일방향,○,,(일반) 2400x2200,DR710-접이문 일방향 (일반) 2400x2200,ALA,,E333,
,,,,,,,,○,,(유리) 2400x2200,DR710-접이문 일방향 (유리) 2400x2200,ALA,,E333,
,,720.0,양방,,,DR720,DR720-접이문 양방향,○,,(일반) 2400x2200,DR720-접이문 양방향 (일반) 2400x2200,ALA,,E333,
,,,,,,,,○,,(유리) 2400x2200,DR720-접이문 양방향 (유리) 2400x2200,ALA,,E333,
,,,,,,,,,,,,,,E333,
DR800,특수문,,,,,,,,,,,,,E333,
,,810.0,망사문,,,,,,,, ,,,E333,
,,,,811.0,"강재 (철재, 스틸)",,,,,, ,,,E333,
,,,,812.0,스테인리스 스틸,,,,,, ,,,E333,
,,,,813.0,알루미늄,,,,,, ,,,E333,
,,820.0,방음문 외여닫이,820.0,,DR820,DR820-방음문 외여닫이,○,,,DR820-방음문 외여닫이 ,ALA530,,E333,
,,,,821.0,"강재 (철재, 스틸)",DR821,DR821-방음문 외여닫이 (철재),○,,900x1800mm,DR821-방음문 외여닫이 (철재) 900x1800mm,ALA530100000,,E333,
,,,,,,,,○,,900x1900mm,DR821-방음문 외여닫이 (철재) 900x1900mm,ALA530101000,,E333,
,,,,,,,,○,,900x2000mm,DR821-방음문 외여닫이 (철재) 900x2000mm,ALA530102000,,E333,
,,,,,,,,○,,900x2100mm,DR821-방음문 외여닫이 (철재) 900x2100mm,ALA530103000,,E333,
,,,,,,,,○,,900x2400mm,DR821-방음문 외여닫이 (철재) 900x2400mm,ALA530104000,,E333,
,,,,,,,,○,,1000x1800mm,DR821-방음문 외여닫이 (철재) 1000x1800mm,ALA530105000,,E333,
,,,,,,,,○,,1000x1900mm,DR821-방음문 외여닫이 (철재) 1000x1900mm,ALA530106000,,E333,
,,,,,,,,○,,1000x2000mm,DR821-방음문 외여닫이 (철재) 1000x2000mm,ALA530107000,,E333,
,,,,,,,,○,,1000x2100mm,DR821-방음문 외여닫이 (철재) 1000x2100mm,ALA530108000,,E333,
,,,,,,,,○,,1000x2400mm,DR821-방음문 외여닫이 (철재) 1000x2400mm,ALA530109000,,E333,
,,,,,,,,○,,1100x1800mm,DR821-방음문 외여닫이 (철재) 1100x1800mm,ALA530130000,,E333,
,,,,,,,,○,,1100x1900mm,DR821-방음문 외여닫이 (철재) 1100x1900mm,ALA530153000,,E333,
,,,,,,,,○,,1100x2000mm,DR821-방음문 외여닫이 (철재) 1100x2000mm,ALA530154000,,E333,
,,,,,,,,○,,1100x2100mm,DR821-방음문 외여닫이 (철재) 1100x2100mm,ALA530113000,,E333,
,,,,,,,,○,,1100x2400mm,DR821-방음문 외여닫이 (철재) 1100x2400mm,ALA530114000,,E333,
,,,,,,,,,도,도장포함 900x1800mm,DR821-방음문 외여닫이 (철재) 도장포함 900x1800mm,ALA530200000,,E333,
,,,,,,,,,도,도장포함 900x1900mm,DR821-방음문 외여닫이 (철재) 도장포함 900x1900mm,ALA530201000,,E333,
,,,,,,,,,도,도장포함 900x2000mm,DR821-방음문 외여닫이 (철재) 도장포함 900x2000mm,ALA530202000,,E333,
,,,,,,,,,도,도장포함 900x2100mm,DR821-방음문 외여닫이 (철재) 도장포함 900x2100mm,ALA530203000,,E333,
,,,,,,,,,도,도장포함 900x2400mm,DR821-방음문 외여닫이 (철재) 도장포함 900x2400mm,ALA530204000,,E333,
,,,,,,,,,도,도장포함 1000x1800mm,DR821-방음문 외여닫이 (철재) 도장포함 1000x1800mm,ALA530205000,,E333,
,,,,,,,,,도,도장포함 1000x1900mm,DR821-방음문 외여닫이 (철재) 도장포함 1000x1900mm,ALA530206000,,E333,
,,,,,,,,,도,도장포함 1000x2000mm,DR821-방음문 외여닫이 (철재) 도장포함 1000x2000mm,ALA530207000,,E333,
,,,,,,,,,도,도장포함 1000x2100mm,DR821-방음문 외여닫이 (철재) 도장포함 1000x2100mm,ALA530208000,,E333,
,,,,,,,,,도,도장포함 1000x2400mm,DR821-방음문 외여닫이 (철재) 도장포함 1000x2400mm,ALA530209000,,E333,
,,,,,,,,,도,도장포함 1100x1800mm,DR821-방음문 외여닫이 (철재) 도장포함 1100x1800mm,ALA530230000,,E333,
,,,,,,,,,도,도장포함 1100x1900mm,DR821-방음문 외여닫이 (철재) 도장포함 1100x1900mm,ALA530253000,,E333,
,,,,,,,,,도,도장포함 1100x2000mm,DR821-방음문 외여닫이 (철재) 도장포함 1100x2000mm,ALA530253100,,E333,
,,,,,,,,,도,도장포함 1100x2100mm,DR821-방음문 외여닫이 (철재) 도장포함 1100x2100mm,ALA530213000,,E333,
,,,,,,,,,도,도장포함 1100x2400mm,DR821-방음문 외여닫이 (철재) 도장포함 1100x2400mm,ALA530214000,,E333,
,,,,,,,,,도,도장포함 1800x1800mm,DR821-방음문 외여닫이 (철재) 도장포함 1800x1800mm,ALA530400000,,E333,
,,,,,,,,,도,도장포함 1800x1900mm,DR821-방음문 외여닫이 (철재) 도장포함 1800x1900mm,ALA530401000,,E333,
,,,,,,,,,도,도장포함 1800x2000mm,DR821-방음문 외여닫이 (철재) 도장포함 1800x2000mm,ALA530402000,,E333,
,,,,,,,,,도,도장포함 1800x2100mm,DR821-방음문 외여닫이 (철재) 도장포함 1800x2100mm,ALA530403000,,E333,
,,,,,,,,,도,도장포함 1800x2400mm,DR821-방음문 외여닫이 (철재) 도장포함 1800x2400mm,ALA530404000,,E333,
,,,,,,,,,도,도장포함 1900x1800mm,DR821-방음문 외여닫이 (철재) 도장포함 1900x1800mm,ALA530405000,,E333,
,,,,,,,,,도,도장포함 1900x1900mm,DR821-방음문 외여닫이 (철재) 도장포함 1900x1900mm,ALA530406000,,E333,
,,,,,,,,,도,도장포함 1900x2000mm,DR821-방음문 외여닫이 (철재) 도장포함 1900x2000mm,ALA530407000,,E333,
,,,,,,,,,도,도장포함 1900x2100mm,DR821-방음문 외여닫이 (철재) 도장포함 1900x2100mm,ALA530408000,,E333,
,,,,,,,,,도,도장포함 1900x2400mm,DR821-방음문 외여닫이 (철재) 도장포함 1900x2400mm,ALA530409000,,E333,
,,,,,,,,,도,도장포함 2000x1800mm,DR821-방음문 외여닫이 (철재) 도장포함 2000x1800mm,ALA530430000,,E333,
,,,,,,,,,도,도장포함 2000x1900mm,DR821-방음문 외여닫이 (철재) 도장포함 2000x1900mm,ALA530453000,,E333,
,,,,,,,,,도,도장포함 2000x2000mm,DR821-방음문 외여닫이 (철재) 도장포함 2000x2000mm,ALA530454000,,E333,
,,,,,,,,,도,도장포함 2000x2100mm,DR821-방음문 외여닫이 (철재) 도장포함 2000x2100mm,ALA530413000,,E333,
,,,,,,,,,도,도장포함 2000x2400mm,DR821-방음문 외여닫이 (철재) 도장포함 2000x2400mm,ALA530414000,,E333,
,,,,,,,,,도,도장포함 2400x1800mm,DR821-방음문 외여닫이 (철재) 도장포함 2400x1800mm,ALA530415000,,E333,
,,,,,,,,,도,도장포함 2400x1900mm,DR821-방음문 외여닫이 (철재) 도장포함 2400x1900mm,ALA530416000,,E333,
,,,,,,,,,도,도장포함 2400x2000mm,DR821-방음문 외여닫이 (철재) 도장포함 2400x2000mm,ALA530417000,,E333,
,,,,,,,,,도,도장포함 2400x2100mm,DR821-방음문 외여닫이 (철재) 도장포함 2400x2100mm,ALA530418000,,E333,
,,,,,,,,,도,도장포함 2400x2400mm,DR821-방음문 외여닫이 (철재) 도장포함 2400x2400mm,ALA530419000,,E333,
,,,,822.0,스테인리스 스틸,DR822,DR822-방음문 외여닫이 (스테인리스 스틸),○,,900x1800mm,DR822-방음문 외여닫이 (스테인리스 스틸) 900x1800mm,ALA530,,E333,
,,,,,,,,○,,900x1900mm,DR822-방음문 외여닫이 (스테인리스 스틸) 900x1900mm,ALA530,,E333,
,,,,,,,,○,,900x2000mm,DR822-방음문 외여닫이 (스테인리스 스틸) 900x2000mm,ALA530,,E333,
,,,,,,,,○,,900x2100mm,DR822-방음문 외여닫이 (스테인리스 스틸) 900x2100mm,ALA530,,E333,
,,,,,,,,○,,900x2400mm,DR822-방음문 외여닫이 (스테인리스 스틸) 900x2400mm,ALA530,,E333,
,,,,,,,,○,,1000x1800mm,DR822-방음문 외여닫이 (스테인리스 스틸) 1000x1800mm,ALA530,,E333,
,,,,,,,,○,,1000x1900mm,DR822-방음문 외여닫이 (스테인리스 스틸) 1000x1900mm,ALA530,,E333,
