PredefinedType,Category,Family,StructuralUsage,StructuralMaterial,Width,Height,Length,Volume,CrossSectionArea,IsExternal,LoadBearing,PartCode
,Furniture,PF591-대변기용 장애인 손잡이(상하가동식): PF591-대변기용 장애인 손잡이(상하가동식),,,0,0,0.0,0.00189881890305745,0.0,False,False,E713
,Furniture,PF591-대변기용 장애인 손잡이(T자 고정식): PF591-대변기용 장애인 손잡이(T자 고정식),,,0,0,0.0,0.00143236337431253,0.0,False,False,E713
,Furniture,PF591-대변기용 장애인 손잡이(상하가동식): PF591-대변기용 장애인 손잡이(상하가동식),,,0,0,0.0,0.00189881890305745,0.0,False,False,E713
,Furniture,PF531-거울: PF531-거울 800x800,,,0,0,0.0,0.00640000000000003,0.0,False,False,E71320
,Furniture,PF581-대변기 칸막이: PF581-대변기 칸막이(오른쪽) 1300*950*2400,,,0,0,0.0,0.270781780261124,0.0,False,False,E714
,Furniture,PF582-소변기 칸막이: PF582-소변기 칸막이,,,0,0,0.0,0.0188448603874292,0.0,False,False,E714
,Furniture,PF582-소변기 칸막이: PF582-소변기 칸막이,,,0,0,0.0,0.0188448603874292,0.0,False,False,E714
,Furniture,PF531-거울: PF531-거울 800x800,,,0,0,0.0,0.00640000000000003,0.0,False,False,E71320
,Furniture,PF581-대변기 칸막이: PF581-대변기 칸막이(출입면) 1300*900*2400,,,0,0,0.0,0.261581780261126,0.0,False,False,E714
,Furniture,PF581-대변기 칸막이: PF581-대변기 칸막이(오른쪽) 1300*900*2400,,,0,0,0.0,0.261581780261126,0.0,False,False,E714
,Furniture,PF581-대변기 칸막이: PF581-대변기 칸막이(출입면) 970*1430*2400,,,0,0,0.0,0.32874178026111,0.0,False,False,E714
,Furniture,PF581-대변기 칸막이: PF581-대변기 칸막이(왼쪽) 970*1430*2400,,,0,0,0.0,0.32874178026111,0.0,False,False,E714
,Furniture,PF591-대변기용 장애인 손잡이(T자 고정식): PF591-대변기용 장애인 손잡이(T자 고정식),,,0,0,0.0,0.00143236337431253,0.0,False,False,E713
,Furniture,PF591-대변기용 장애인 손잡이(상하가동식): PF591-대변기용 장애인 손잡이(상하가동식),,,0,0,0.0,0.00189881890305745,0.0,False,False,E713
,Furniture,PF591-대변기용 장애인 손잡이(상하가동식): PF591-대변기용 장애인 손잡이(상하가동식),,,0,0,0.0,0.00189881890305745,0.0,False,False,E713
,Furniture,PF591-대변기용 장애인 손잡이(T자 고정식): PF591-대변기용 장애인 손잡이(T자 고정식),,,0,0,0.0,0.00143236337431253,0.0,False,False,E713
,Furniture,PF582-소변기 칸막이: PF582-소변기 칸막이,,,0,0,0.0,0.0188448603874292,0.0,False,False,E714
,Furniture,PF582-소변기 칸막이: PF582-소변기 칸막이,,,0,0,0.0,0.0188448603874292,0.0,False,False,E714
,Furniture,PF531-거울: PF531-거울 800x800,,,0,0,0.0,0.00640000000000003,0.0,False,False,E71320
,Furniture,PF582-소변기 칸막이: PF582-소변기 칸막이,,,0,0,0.0,0.0188448603874292,0.0,False,False,E714
,Furniture,PF581-대변기 칸막이: PF581-대변기 칸막이(오른쪽) 1300*950*2400,,,0,0,0.0,0.270781780261124,0.0,False,False,E714
,Furniture,PF582-소변기 칸막이: PF582-소변기 칸막이,,,0,0,0.0,0.0188448603874292,0.0,False,False,E714
,Furniture,PF531-거울: PF531-거울 800x800,,,0,0,0.0,0.00640000000000003,0.0,False,False,E71320
,Furniture,PF581-대변기 칸막이: PF581-대변기 칸막이(출입면) 1300*900*2400,,,0,0,0.0,0.261581780261126,0.0,False,False,E714
,Furniture,PF581-대변기 칸막이: PF581-대변기 칸막이(왼쪽) 970*1430*2400,,,0,0,0.0,0.32874178026111,0.0,False,False,E714
,Furniture,PF581-대변기 칸막이: PF581-대변기 칸막이(오른쪽) 1300*900*2400,,,0,0,0.0,0.261581780261126,0.0,False,False,E714
,Furniture,PF581-대변기 칸막이: PF581-대변기 칸막이(왼쪽) 970*1430*2400,,,0,0,0.0,0.32874178026111,0.0,False,False,E714
,Furniture,PF581-대변기 칸막이: PF581-대변기 칸막이(출입면) 970*1430*2400,,,0,0,0.0,0.32874178026111,0.0,False,False,E714
,Furniture,PF591-대변기용 장애인 손잡이(T자 고정식): PF591-대변기용 장애인 손잡이(T자 고정식),,,0,0,0.0,0.00143236337431253,0.0,False,False,E713
,Furniture,PF591-대변기용 장애인 손잡이(상하가동식): PF591-대변기용 장애인 손잡이(상하가동식),,,0,0,0.0,0.00189881890305745,0.0,False,False,E713
,Furniture,PF591-대변기용 장애인 손잡이(T자 고정식): PF591-대변기용 장애인 손잡이(T자 고정식),,,0,0,0.0,0.00143236337431253,0.0,False,False,E713
,Furniture,PF591-대변기용 장애인 손잡이(상하가동식): PF591-대변기용 장애인 손잡이(상하가동식),,,0,0,0.0,0.00189881890305745,0.0,False,False,E713
,Furniture,PF531-거울: PF531-거울 800x800,,,0,0,0.0,0.00640000000000003,0.0,False,False,E71320
,Furniture,PF581-대변기 칸막이: PF581-대변기 칸막이(오른쪽) 1300*950*2400,,,0,0,0.0,0.270781780261124,0.0,False,False,E714
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,600.0,0.0036,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,949.99999999997,0.00569999999999982,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1450.0,0.0087,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,705.999999999997,0.00423599999999998,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,705.999999999997,0.00423599999999998,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1100.00000000003,0.0066000000000002,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,705.999999999997,0.00423599999999998,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,705.999999999997,0.00423599999999998,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,949.99999999997,0.00569999999999982,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1450.0,0.0087,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,705.999999999997,0.00423599999999998,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,705.999999999997,0.00423599999999998,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,705.999999999997,0.00423599999999998,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,776.394588045507,0.00465836752827304,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1100.00000000003,0.0066000000000002,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,600.0,0.0036,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,705.999999999997,0.00423599999999998,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,705.999999999997,0.00423599999999998,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1100.00000000003,0.0066000000000002,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,705.999999999997,0.00423599999999998,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,600.0,0.0036,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,949.99999999997,0.00569999999999982,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,705.999999999997,0.00423599999999998,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1450.0,0.0087,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,705.999999999997,0.00423599999999998,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1100.00000000003,0.0066000000000002,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,600.0,0.0036,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,949.99999999997,0.00569999999999982,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1450.0,0.0087,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,705.999999999997,0.00423599999999998,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,705.999999999997,0.00423599999999998,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,705.999999999997,0.00423599999999998,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1100.00000000003,0.0066000000000002,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,600.0,0.0036,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,949.99999999997,0.00569999999999982,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1450.0,0.0087,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,705.999999999997,0.00423599999999998,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,705.999999999997,0.00423599999999998,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,705.999999999997,0.00423599999999998,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,705.999999999997,0.00423599999999998,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,210.000000000001,0.00126000000000001,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,909.999999999998,0.00545999999999999,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,210.000000000001,0.00126000000000001,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,909.999999999998,0.00545999999999999,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,210.000000000001,0.00126000000000001,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,159.999999999999,0.000959999999999997,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,159.999999999999,0.000959999999999997,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,159.999999999999,0.000959999999999997,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,909.999999999998,0.00545999999999999,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,210.000000000001,0.00126000000000001,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,159.999999999999,0.000959999999999997,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,159.999999999999,0.000959999999999997,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,159.999999999999,0.000959999999999997,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,210.000000000001,0.00126000000000001,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,210.000000000001,0.00126000000000001,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,210.000000000001,0.00126000000000001,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,909.999999999998,0.00545999999999999,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,210.000000000001,0.00126000000000001,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,909.999999999998,0.00545999999999999,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,210.000000000001,0.00126000000000001,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,210.000000000001,0.00126000000000001,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,909.999999999998,0.00545999999999999,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,210.000000000001,0.00126000000000001,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,909.999999999998,0.00545999999999999,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,210.000000000001,0.00126000000000001,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,210.000000000001,0.00126000000000001,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,260.0086929763,0.0015600521578578,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,210.000000000001,0.00126000000000001,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,210.000000000001,0.00126000000000001,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,260.0086929763,0.0015600521578578,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,860.000000000001,0.00516000000000001,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,210.000000000001,0.00126000000000001,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,260.0086929763,0.0015600521578578,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,210.000000000001,0.00126000000000001,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,210.000000000001,0.00126000000000001,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,909.999999999998,0.00545999999999999,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1050.0,0.0063,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,970.000000001986,0.00582000000001192,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,721.249999999974,0.00432749999999984,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,721.249999999974,0.00432749999999984,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,600.0,0.0036,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,600.0,0.0036,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,600.0,0.0036,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,600.0,0.0036,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,600.0,0.0036,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,691.215349148223,0.00414729209488934,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,721.249999999974,0.00432749999999984,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,600.0,0.0036,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,349.999999999999,0.0021,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,600.0,0.0036,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,600.0,0.0036,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,721.249999999974,0.00432749999999984,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,691.215349148223,0.00414729209488934,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,721.249999999974,0.00432749999999984,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,721.249999999974,0.00432749999999984,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,691.215349148223,0.00414729209488934,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,721.249999999974,0.00432749999999984,0.0,False,False,E336
,Curtain Wall Mullions,직사각형 멀리언: CW200-직사각형 멀리언 60 x 100mm,,,0,0,1520.00000000068,0.00912000000000411,0.0,False,False,E336
